0.99521,115.53,0.98826,115.84,1.066,68.722,0.95636,92.474,0.80121,0.91324,0.84782,101.93,0.94264,153.14,0.96092,65.293,1.2205,60.601,1.2492,74.33,0.91778,77.579,0.94086,85.31,1.1363,31.292,0.43997,0.086985,0.25165,0.11793,0.13269,0.17416,0.14944,0.2603,0.081656,0.34564,0.078987,0.29636,0,0,0,256.92
1.0725,115.53,0.98826,115.84,1.066,68.722,0.95636,92.474,0.80121,0.91324,0.84782,101.93,0.94264,153.14,0.96092,65.293,1.2205,60.601,1.2492,74.33,0.91778,77.579,0.94086,85.31,1.1363,31.292,0.419,0.060754,0.25129,0.13183,0.10188,0.22366,0.11542,0.34681,0.068455,0.33236,0.066294,0.29297,0,0,0,248.31
0.99521,129.82,0.98826,115.84,1.066,68.722,0.95636,92.474,0.80121,0.91324,0.84782,101.93,0.94264,153.14,0.96092,65.293,1.2205,60.601,1.2492,74.33,0.91778,77.579,0.94086,85.31,1.1363,31.292,0.44032,0.085245,0.25173,0.11787,0.13091,0.17303,0.14851,0.264,0.08096,0.34676,0.07885,0.29639,0,0,0,256.65
0.99521,115.53,1.0345,115.84,1.066,68.722,0.95636,92.474,0.80121,0.91324,0.84782,101.93,0.94264,153.14,0.96092,65.293,1.2205,60.601,1.2492,74.33,0.91778,77.579,0.94086,85.31,1.1363,31.292,0.43997,0.086985,0.24821,0.11794,0.13269,0.17418,0.14944,0.2603,0.081653,0.34565,0.078987,0.29636,0,0,0,256.23
0.99521,115.53,0.98826,130.36,1.066,68.722,0.95636,92.474,0.80121,0.91324,0.84782,101.93,0.94264,153.14,0.96092,65.293,1.2205,60.601,1.2492,74.33,0.91778,77.579,0.94086,85.31,1.1363,31.292,0.43997,0.086985,0.25163,0.11793,0.13269,0.17416,0.14944,0.2603,0.081656,0.34564,0.078987,0.29636,0,0,0,256.91
0.99521,115.53,0.98826,115.84,1.1068,68.722,0.95636,92.474,0.80121,0.91324,0.84782,101.93,0.94264,153.14,0.96092,65.293,1.2205,60.601,1.2492,74.33,0.91778,77.579,0.94086,85.31,1.1363,31.292,0.40748,0.088432,0.17972,0.1103,0.13624,0.14193,0.15074,0.24995,0.087188,0.32955,0.084651,0.25202,0,0,0,231.87
0.99521,115.53,0.98826,115.84,1.066,80.737,0.95636,92.474,0.80121,0.91324,0.84782,101.93,0.94264,153.14,0.96092,65.293,1.2205,60.601,1.2492,74.33,0.91778,77.579,0.94086,85.31,1.1363,31.292,0.43552,0.086726,0.23924,0.11717,0.13313,0.17076,0.14951,0.25983,0.082377,0.34394,0.07905,0.29396,0,0,0,253.17
0.99521,115.53,0.98826,115.84,1.066,68.722,1.0006,92.474,0.80121,0.91324,0.84782,101.93,0.94264,153.14,0.96092,65.293,1.2205,60.601,1.2492,74.33,0.91778,77.579,0.94086,85.31,1.1363,31.292,0.43997,0.086987,0.25165,0.11793,0.13269,0.17418,0.14944,0.2603,0.081652,0.34565,0.078987,0.29636,0,0,0,256.92
0.99521,115.53,0.98826,115.84,1.066,68.722,0.95636,110.66,0.80121,0.91324,0.84782,101.93,0.94264,153.14,0.96092,65.293,1.2205,60.601,1.2492,74.33,0.91778,77.579,0.94086,85.31,1.1363,31.292,0.43997,0.086985,0.25165,0.11793,0.13269,0.17416,0.14944,0.2603,0.081656,0.34564,0.078987,0.29636,0,0,0,256.92
0.99521,115.53,0.98826,115.84,1.066,68.722,0.95636,92.474,0.84756,0.91324,0.84782,101.93,0.94264,153.14,0.96092,65.293,1.2205,60.601,1.2492,74.33,0.91778,77.579,0.94086,85.31,1.1363,31.292,0.43997,0.086985,0.25165,0.11793,0.13269,0.17416,0.14944,0.2603,0.081656,0.34564,0.078987,0.29636,0,0,0,256.92
