4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147167,1.791266,10.289433,12.903128,11.794140,15.235185,6.918228,16.690422,18.970865,18.503733,19.443634,1.791266,20.467200,21.978343,24.026587,24.608759,0.515079,13.923163,17.404716,17.526015,19.156844,5.110809,6.435862,
4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147167,1.791266,10.289433,12.903128,11.794140,15.235185,6.918228,16.690422,18.970865,18.503733,19.443634,1.791266,20.467200,21.978343,24.026587,24.608759,0.515079,13.923163,17.404716,17.526015,19.156844,5.110809,6.435862,
4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147167,1.791266,10.289433,12.903128,11.794140,15.235185,6.918228,16.690422,18.970865,18.503733,19.443634,1.791266,20.467200,21.978343,24.026587,24.608759,0.515079,13.923163,17.404716,17.526015,19.156844,5.110809,6.435862,
4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147167,1.791266,10.289433,12.903128,11.794140,15.235185,6.918228,16.690422,18.970865,18.503733,19.443634,1.791266,20.467200,21.978343,24.026587,24.608759,0.515079,13.923163,17.404716,17.526015,19.156844,5.110809,6.435862,
4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147167,1.791266,10.289433,12.903128,11.794140,15.235185,6.918228,16.690422,18.970865,18.503733,19.443634,1.791266,20.467200,21.978343,24.026587,24.608759,0.515079,13.923163,17.404716,17.526015,19.156844,5.110809,6.435862,
2.108148,12.231402,14.486057,13.824681,15.105738,7.541735,7.242560,6.058324,6.783198,7.598121,1.423560,9.357595,12.050838,11.005237,14.426818,6.918228,16.048635,18.373445,17.958059,18.882689,1.423560,19.172485,20.646637,22.549730,21.601393,0.515079,12.432743,15.556764,15.723215,17.504743,5.110809,6.435862,
4.285053,12.652277,15.089483,14.183502,15.553427,7.541735,7.646145,6.606663,7.320930,8.143401,1.774066,10.283781,12.884266,11.787947,15.298627,6.918228,16.688891,18.968840,18.501031,19.439710,1.774066,20.448405,21.951955,23.993684,24.153135,0.515079,13.918039,17.395534,17.513770,19.142328,5.110809,6.435862,
4.293855,12.657111,15.189755,14.184485,15.555016,7.543219,7.640283,6.504180,7.230859,8.008781,1.784879,10.288781,12.886717,11.751374,14.896221,6.929155,12.318574,15.136097,15.116440,16.516853,1.784879,20.466195,21.978528,24.026824,24.612948,0.524796,13.972039,16.939163,17.030943,18.707099,4.790231,7.516872,
4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147167,1.791266,10.289433,12.903128,11.794140,15.235185,6.918228,16.569013,18.808785,18.297676,19.223100,1.791266,20.467200,21.978343,24.026587,24.608759,0.515079,13.923163,17.404716,17.526015,19.156844,5.110809,6.435862,
4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147167,1.791266,10.289433,12.903128,11.794140,15.235185,6.918228,16.690422,18.970865,18.503733,19.443634,1.791266,20.467200,21.978343,24.026587,24.608759,0.515079,13.923163,17.404716,17.526015,19.156844,5.110809,6.435862,
4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147167,1.791266,10.289433,12.903128,11.794140,15.235185,6.918228,16.690422,18.970865,18.503733,19.443634,1.791266,20.467200,21.978343,24.026587,24.608759,0.515079,13.923163,17.404716,17.526015,19.156844,5.110809,6.435862,
4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147047,1.791266,10.289433,12.903128,11.794140,15.235185,6.918228,16.690422,18.970865,18.503733,19.443634,1.791266,20.467200,21.978343,24.026587,24.608759,0.515079,13.923163,17.403411,17.520286,19.153816,5.110809,6.435862,
4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147167,1.791266,10.289433,12.903128,11.794140,15.235185,6.918228,16.690422,18.970865,18.503733,19.443634,1.791266,20.467200,21.978343,24.026587,24.608759,0.515079,13.923163,17.404716,17.526015,19.156844,5.110809,6.435862,
4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147167,1.791266,10.288346,12.902989,11.794130,15.348607,6.918228,16.690422,18.970865,18.503733,19.443634,1.791266,20.468600,21.978343,24.026587,24.608759,0.515079,13.923163,17.404716,17.526015,19.156844,5.110809,6.435862,
4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147167,1.791266,10.289030,12.903285,11.794109,15.307711,6.918228,16.690422,18.970865,18.503733,19.443634,1.791266,20.471414,21.978343,24.026587,24.608759,0.515079,13.923163,17.404716,17.526015,19.156844,5.110809,6.435862,
4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147167,1.791266,10.274393,12.874366,11.792251,15.246662,6.918228,16.690422,18.970865,18.503733,19.443634,1.791266,20.468125,21.978343,24.026587,24.608759,0.515079,13.923163,17.404716,17.526015,19.156844,5.110809,6.435862,
4.293283,12.657109,15.190245,14.184471,15.555013,7.541735,7.646811,6.607769,7.322338,8.147167,1.791266,10.159640,12.700995,11.616431,15.057306,6.918228,16.690422,18.970865,18.503733,19.443634,1.791266,20.467200,21.978343,24.026587,24.608759,0.515079,13.923163,17.404716,17.526015,19.156844,5.110809,6.435862,
4.363466,12.657138,15.091212,14.184407,15.588918,3.855907,5.200083,4.806296,6.256155,7.511012,1.540986,10.289421,12.886896,11.794749,15.294286,12.349559,16.690473,18.976176,18.505752,19.438103,1.540986,15.935412,17.680784,23.062492,23.931125,18.489055,4.857805,11.903595,13.228376,15.359343,6.663827,2.453723,
4.294599,12.657109,15.190245,14.184469,15.555012,7.420622,7.510726,6.473227,7.248638,8.043587,1.790710,10.288784,12.886912,11.795093,15.305616,6.339344,16.690433,18.970872,18.505272,19.453550,1.790710,19.989505,21.399593,23.295154,23.676430,0.079751,13.212651,16.269281,16.443596,18.083220,5.117286,6.252520,
3.755702,12.455935,14.950157,14.030009,15.585188,7.022990,7.362074,6.569225,7.530481,8.429177,1.818901,9.780777,12.330885,11.289262,14.764455,5.214146,15.984377,18.307993,17.881720,18.761547,1.818901,19.894475,21.460726,23.493773,25.520881,1.283328,13.389611,16.661777,16.958647,18.702925,5.183533,6.037531,
3.850082,14.121176,16.827148,15.670203,17.287660,9.482462,8.972978,7.737276,8.343994,9.068452,1.113762,9.757682,12.296750,11.231509,14.624369,7.900449,15.924081,18.255370,17.828248,18.775140,1.113762,19.883110,21.419446,23.454225,28.140687,1.507995,13.821043,16.681723,16.785199,18.340659,4.986667,5.902451,
8.555471,14.477917,15.564702,14.305767,15.454222,7.402921,7.593811,6.576832,7.316506,8.123014,1.906139,15.123903,17.818506,16.503984,19.944494,5.472100,20.511212,22.659864,22.070398,22.914625,1.906139,19.834553,21.371354,23.407064,23.846576,0.990748,13.237873,16.573874,16.816532,18.508939,5.027012,5.870950,
4.318282,12.746528,15.183926,14.268300,15.640497,9.259426,8.410576,7.044994,7.612108,8.298563,1.229621,10.489416,13.046496,11.969183,15.455299,17.769276,16.540811,18.861852,18.411751,19.305788,1.229621,26.344702,27.420355,32.486045,32.610865,13.092754,19.719862,22.338457,22.385137,23.937893,7.237302,16.199563,
4.310782,12.672325,15.213631,14.207946,15.580602,5.277967,6.559177,5.958631,6.942837,7.899545,1.585573,10.335953,12.914019,11.842247,15.340411,5.860802,16.654885,18.941861,18.460152,19.387848,1.585573,17.885470,19.640986,21.708746,26.156777,12.600127,10.043734,14.502322,15.291303,17.176341,6.100174,0.915434,
4.719231,11.227789,13.597454,12.549211,13.897329,4.831932,5.605603,5.052280,6.006914,6.983973,1.518320,11.112137,13.707513,12.622530,16.001362,4.007271,17.208005,19.398731,18.767371,19.754050,1.518320,20.515280,22.108552,24.148192,24.625268,2.599044,13.427806,17.238834,17.684847,19.537861,6.224450,7.743223,
4.065498,13.387239,16.061976,15.060963,16.335706,8.714666,8.338801,7.184538,7.795222,8.609667,1.477778,10.080397,12.646016,11.578906,15.094872,7.426988,16.292992,18.595821,18.168316,19.111659,1.477778,20.065994,21.593892,23.621053,27.085426,1.018504,13.712200,16.828358,16.975636,18.631330,5.018361,6.053546,
4.345677,12.688991,15.155056,14.222090,15.537251,7.427276,7.575479,6.549584,7.288372,8.096349,1.197477,10.518126,13.077008,12.004749,15.473476,5.961272,16.567587,18.891254,18.440453,19.334148,1.197477,19.991346,21.516969,23.542357,23.908703,0.464769,13.413632,16.724911,16.952477,18.641723,5.063373,6.050710,
4.348586,12.691444,15.157951,14.225088,15.540539,7.420612,7.571316,6.551233,7.244502,8.098224,1.165633,10.536497,13.091750,12.024292,15.495765,5.891903,16.558839,18.878264,18.412894,19.338772,1.165633,19.952943,21.498116,23.505992,23.884480,0.542204,13.375850,16.690149,16.886382,18.606298,5.058918,6.028597,
4.352747,12.693725,15.161480,14.227728,15.543254,7.412719,7.566697,6.553186,7.292061,8.100504,1.129772,10.555433,13.108672,12.030443,15.521663,5.813585,16.546074,18.868584,18.393824,19.320111,1.129772,19.917300,21.452388,23.464487,23.836329,0.622767,13.334158,16.650768,16.848299,18.568683,5.051360,5.998288,
4.357580,12.696672,15.165503,14.229450,15.546206,7.404452,7.565869,6.554792,7.294633,8.103286,1.089418,10.573923,13.146284,12.056550,15.524339,5.732340,16.534845,18.849474,18.391474,19.283694,1.089418,19.856302,21.411532,23.424177,23.791370,0.711032,13.288378,16.609662,16.806757,18.527162,5.043163,5.964325,
4.377871,12.699816,15.290856,14.206588,15.550772,7.393289,7.565326,6.556736,7.247422,8.087407,1.041335,10.604007,13.166850,12.075116,15.541127,5.644423,16.530400,18.847006,18.383317,19.299159,1.041335,19.811353,21.357884,23.379051,23.745301,0.809638,13.241034,16.565413,16.763254,18.498639,5.038127,5.930903,
4.366136,12.703891,15.222536,14.309532,15.554883,7.381115,7.564560,6.558518,7.299998,8.090368,0.986849,10.621765,13.173944,12.097109,15.559506,5.539098,16.529869,18.827021,18.368659,19.278976,0.986849,19.755215,21.319527,23.329995,24.002035,0.919616,13.189929,16.517850,16.715512,18.450608,5.031798,5.902181,
4.389305,12.707673,15.226456,14.273778,15.568264,7.373848,7.562627,6.532492,7.302357,8.094160,0.921484,10.090219,13.197141,12.116538,15.576416,5.419320,16.517551,18.817319,18.351474,19.280690,0.921484,19.709167,21.271456,23.279040,23.644112,1.028415,13.136346,16.466945,16.663770,18.399068,5.021857,5.865107,
4.336389,12.715027,15.319277,14.262444,15.580764,7.363793,7.558804,6.535867,7.305166,8.071064,0.845241,10.675111,13.238633,12.149039,15.595873,5.308052,16.504555,18.802201,18.356732,19.267843,0.845241,19.649191,21.206637,23.219973,23.590778,1.159370,13.076242,16.413469,16.609578,18.340928,5.011370,5.827596,
4.337333,12.722151,15.325603,14.174180,15.537884,7.351066,7.555158,6.539367,7.308669,8.074824,0.761127,10.712588,13.250351,12.172816,15.616909,5.184757,16.494193,18.777554,18.353575,19.258145,0.761127,19.596075,21.157583,23.158433,23.595483,1.309329,13.011203,16.355520,16.552517,18.282256,4.999331,5.786362,
4.361768,12.730307,15.191621,14.249241,15.631482,7.337950,7.534910,6.543369,7.258973,8.079904,0.670039,10.740824,13.278655,12.195997,15.653935,5.039211,16.491788,18.772565,18.334608,19.242768,0.670039,19.524220,21.096627,23.092016,23.458175,1.464550,12.938170,16.290456,16.487274,18.217208,4.989192,5.746437,
4.407503,12.733585,15.316194,14.231440,15.638882,7.322928,7.528131,6.521528,7.261522,8.083131,0.579804,10.776515,13.310782,12.223611,15.664777,4.912921,16.468978,18.764492,18.316185,19.218283,0.579804,19.441099,21.027770,23.016636,23.384014,1.633738,12.860053,16.122790,16.422083,18.148696,4.978575,5.694738,
4.405740,12.743140,15.249544,14.284484,15.668792,7.307191,7.520513,6.526302,7.264770,8.087956,0.451970,10.803585,13.347582,12.253103,15.695517,4.759569,16.446908,18.743920,18.279389,19.206369,0.451970,19.356861,20.956023,22.941214,23.377601,1.821871,12.778949,16.041943,16.349738,18.074710,4.967182,5.640770,
4.410832,12.750121,15.258478,14.231148,15.651309,7.287050,7.514396,6.531574,7.269459,8.077124,0.074528,10.832278,13.413263,12.294283,15.726226,4.584501,16.419958,18.730748,18.277535,19.183936,0.074528,19.296382,20.877110,22.859059,23.225395,2.008597,12.603744,15.961073,16.269196,17.995984,4.957555,5.583093,
4.431096,12.756295,15.266367,14.253442,15.583283,7.263587,7.503669,6.533732,7.236850,8.081189,0.161912,10.865087,13.442481,12.323248,15.754164,4.378949,16.383729,18.700065,18.250462,19.185129,0.161912,19.196419,20.791894,22.771291,24.911996,2.235018,12.509462,15.873417,16.185121,17.892187,4.950114,5.509613,
4.444691,12.765399,15.221210,14.260614,15.608900,7.236174,7.497923,6.552582,7.268852,8.122338,0.040849,10.925090,13.456163,12.368928,15.801507,4.168380,16.356002,18.678082,18.235912,19.162463,0.040849,19.097433,20.707429,22.673989,23.029661,2.464323,12.404407,15.680509,15.978765,17.798034,4.946787,5.412105,
4.662679,11.988184,14.442432,13.329802,14.637945,5.839640,6.449041,5.734542,6.625457,7.537299,0.322449,11.191201,13.766839,12.684575,15.993779,3.031133,16.706902,18.964155,18.481927,19.400945,0.322449,19.426561,21.015808,22.993263,23.611345,3.700905,12.248538,16.021628,16.456538,18.106900,5.511966,6.183432,
4.219086,13.035477,15.623140,14.513242,15.929797,8.037976,7.988431,6.875780,7.567328,8.347992,1.242129,10.361371,12.915772,11.848964,15.345420,6.455640,16.404253,18.735799,18.252893,19.187633,1.242129,19.916145,21.444124,23.469095,23.909089,0.019559,13.378377,16.778642,16.942373,18.500106,4.961905,5.976995,
4.584472,12.776273,15.211464,14.132993,15.558657,7.157322,7.447664,6.523237,7.234771,8.084270,0.124710,11.455850,14.264785,13.309227,16.780328,3.857515,16.672920,19.108340,18.761840,19.757329,0.124710,19.002802,20.581789,22.560039,22.770276,2.824895,12.033367,15.574838,15.865507,17.609740,4.964817,5.299198,
4.501726,12.756659,15.207820,14.135681,15.589569,7.111664,7.444208,6.493807,7.240422,8.069526,0.247014,11.103019,13.690655,12.591399,16.013311,3.580668,16.472536,18.867996,18.459299,19.416235,0.247014,18.876347,20.474038,22.447411,22.662319,3.112650,11.884326,15.462340,15.755669,17.501339,4.968548,5.172197,
4.510315,12.759785,15.215146,14.142948,15.595782,7.064994,7.415725,6.473238,7.246548,8.076391,0.353334,11.298723,13.951051,12.936802,16.250754,3.255089,16.336308,18.668809,18.251324,19.202575,0.353334,18.757368,20.372946,22.329140,22.541524,3.440773,11.726752,15.341110,15.639042,17.384218,4.968349,5.040799,
4.515306,12.768242,15.224420,14.200373,15.578840,7.022063,7.393748,6.429963,7.243044,8.075685,0.525558,11.239308,13.834477,12.749964,16.087593,2.902533,16.311751,18.639107,18.228896,19.177497,0.525558,18.619445,20.228319,22.188356,22.383226,3.793798,11.567659,15.212159,15.511948,17.228773,4.974838,4.870403,
4.569322,12.822181,15.286754,14.190278,15.636366,6.718960,7.249278,6.389789,7.145603,8.022785,1.735283,11.642047,14.293636,13.183652,16.469324,0.228058,16.026570,18.439992,18.041308,18.986271,1.735283,17.598870,19.334906,21.242731,21.588530,6.547467,10.548766,14.008475,14.455036,16.078387,4.933974,4.006744,
4.522373,12.899070,15.458344,14.493468,15.930682,7.042490,7.592740,6.730015,7.507133,8.326450,1.021432,11.338300,13.956610,12.852858,16.192106,2.404889,16.250326,18.607415,18.176861,19.151743,1.021432,18.414938,20.052887,21.994392,22.601462,4.289933,11.331821,14.956887,15.257288,16.985681,4.950511,4.598085,
1.576166,12.269321,15.032963,14.232208,15.846268,7.153410,7.427484,6.484949,7.238766,8.086276,3.694162,5.905819,8.634310,7.714356,11.346094,4.065425,11.788352,14.244421,13.989883,15.008439,3.694162,18.860246,20.547482,22.487552,22.851441,2.458657,11.970353,15.528075,15.809768,17.511913,5.071986,5.674795,
4.514046,12.944817,15.261416,14.020392,15.330473,7.146255,7.123620,6.046506,6.765989,7.546892,0.614461,11.272135,13.876898,12.800372,16.147565,3.788207,16.284471,18.591199,18.172306,19.150347,0.614461,18.796792,20.391843,22.330905,22.717485,2.957633,11.817921,15.420696,15.632431,17.238180,5.908810,5.278500,
3.962063,12.582410,15.081318,14.176232,15.634324,7.140705,7.457686,6.625697,7.435425,8.293661,1.192307,10.157058,12.716606,11.663854,15.112184,4.955404,16.090996,18.401589,17.971447,18.928631,1.192307,19.608217,21.196524,23.202448,25.045675,1.594540,13.065090,16.333098,16.641351,18.374607,5.071684,5.819024,
3.882260,12.759014,15.268778,14.136795,15.570404,7.089659,7.523648,6.593262,7.343478,8.143084,0.686974,10.758888,13.358643,12.267053,15.658645,2.777309,15.542589,17.931355,17.546968,18.502296,0.686974,18.772360,20.600520,22.738477,23.326020,3.960188,12.391452,15.987751,16.302454,18.183035,4.921661,4.985843,
3.872927,12.766705,15.286362,14.154371,15.631599,6.863046,7.353053,6.452863,7.257867,8.142383,0.864084,10.776111,13.394810,12.298514,15.687819,1.327974,18.462709,20.906926,20.405051,21.141710,0.864084,18.020792,19.751570,21.698613,22.100539,5.393590,11.015661,14.729544,15.023245,16.583802,4.988969,4.149782,
3.840916,12.730659,15.263914,14.204927,15.560076,6.947755,7.395485,6.451750,7.275148,8.116226,0.365726,10.599682,13.214812,12.111722,15.537899,2.214686,16.123604,18.451657,18.041420,18.919787,0.365726,18.399092,20.071196,22.028402,22.382228,4.489717,11.390986,15.069402,15.353059,17.029279,4.973401,4.604837,
3.750896,12.730655,15.223580,14.210752,15.566603,6.913950,7.385679,6.451450,7.280402,8.120103,0.430944,10.585330,13.207092,12.116007,15.532301,1.970013,16.098790,18.436114,18.025932,18.908534,0.430944,18.319158,20.006486,21.955461,22.724653,4.723165,11.301989,14.993851,15.284520,16.957737,4.980431,4.491899,
6.919340,13.217394,15.737625,14.603651,16.114455,6.713068,7.436958,6.770172,7.666764,8.569873,2.242116,11.846513,14.210952,13.209869,16.653686,0.022737,16.047513,18.540417,18.201189,19.174615,2.242116,19.302027,20.781945,24.523826,27.661047,6.798391,11.626460,15.682969,16.286532,18.055576,5.049912,3.525026,
4.117566,12.804924,15.299533,14.286520,15.772456,6.817698,7.376297,6.499567,7.340416,8.209925,0.206238,10.762048,13.357033,12.250010,15.649838,1.122283,16.053943,18.433210,17.999857,18.910425,0.206238,18.290207,19.925586,21.913073,22.428327,5.594768,11.139140,14.892361,15.239627,16.990768,5.004683,4.083304,
4.216200,12.450595,14.946997,13.823267,15.275613,5.999067,6.809329,6.125988,6.959972,7.904334,0.444404,10.986129,13.581730,12.474039,15.847092,0.574404,16.164024,18.488286,18.063568,19.020163,0.444404,18.093061,19.815807,21.790202,22.129420,7.396223,10.727209,14.573156,15.142504,16.803706,5.444572,3.749202,
4.054863,12.766280,15.264725,14.308510,15.578289,6.589007,7.265263,6.452738,7.290220,8.183461,0.524797,10.818403,13.411879,11.973660,15.704558,0.127141,16.015667,18.379772,17.956162,18.878113,0.524797,18.043368,19.734401,21.716579,22.045134,6.633569,10.857720,14.716695,15.034803,16.722840,5.132871,3.606669,
4.552149,12.902236,15.347140,14.222563,15.589797,6.878561,7.254776,6.288761,7.063823,7.899048,0.643670,11.259535,13.851874,12.763149,16.098920,0.905050,16.477261,18.807804,18.358378,19.282971,0.643670,18.165719,19.838415,21.820808,22.287430,5.815774,11.030592,14.800995,15.103139,16.879126,5.309732,3.820646,
4.080079,12.793829,15.281051,14.171906,15.649578,6.524576,7.233023,6.416182,7.282934,8.141245,0.592551,10.894931,13.497945,12.066282,15.760181,0.585766,16.021384,18.365428,17.971259,18.907463,0.592551,17.810830,19.556640,21.526393,22.277531,7.429213,10.676621,14.256708,14.853052,16.549376,5.160652,3.272894,
4.100130,12.796792,15.286901,14.177565,15.656350,6.469792,7.215851,6.415623,7.289261,8.116616,0.868528,10.892521,13.494759,12.068283,15.764008,0.974830,15.997883,18.339078,17.940552,18.886294,0.868528,17.707811,19.459635,21.437097,22.399123,7.880478,10.566894,14.160900,14.774404,16.419016,5.179266,3.118838,
3.892939,12.832870,15.354073,14.238086,15.651893,5.873244,6.990682,6.307563,7.205443,8.116143,1.552850,10.981750,13.628943,12.557170,15.919691,5.090037,15.688646,18.101597,17.701752,18.669248,1.552850,16.718023,18.574796,20.516644,20.885453,11.985643,8.951814,13.048555,13.591428,15.421534,5.055814,2.662282,
4.046623,12.800139,15.302516,14.186121,15.706571,6.379861,7.177010,6.400583,7.204590,8.092127,0.975380,10.892625,13.506103,12.399967,15.804908,1.637162,15.948229,18.298918,17.903815,18.857726,0.975380,17.522972,19.308818,21.277411,24.255440,8.645474,10.131236,13.993082,14.624567,16.177089,5.174796,2.933513,
4.012116,12.801354,15.304867,14.191099,15.714147,6.310974,7.149475,6.398258,7.207156,8.100653,1.136648,10.883317,13.503428,12.398565,15.803669,2.136463,15.920964,18.274513,17.871028,18.842275,1.136648,17.435857,19.217550,21.185930,21.567508,9.105801,9.990175,13.897039,14.527654,16.094668,5.181489,2.807001,
3.975612,12.802381,15.310802,14.195220,15.683340,6.233923,7.121254,6.396909,7.210505,8.108219,0.834200,10.877170,13.495126,12.393079,15.792953,2.649147,15.893572,18.255977,17.867623,18.801663,0.834200,17.408344,19.143077,21.095463,21.465102,9.569836,9.847059,13.803413,14.409548,16.069934,5.169293,2.701258,
3.919848,12.802564,15.311372,14.200996,15.689956,6.155908,7.091838,6.371640,7.214496,8.115585,0.859282,10.833368,13.486531,12.383020,15.788920,3.192928,15.868120,18.236177,17.827941,18.781497,0.859282,17.284552,19.042524,21.011703,21.416710,10.082978,9.709619,13.669682,14.331283,15.994085,5.164382,2.590165,
3.864025,12.800434,15.314828,14.253209,15.696661,6.069551,7.057887,6.328852,7.217244,8.123576,0.847374,10.805026,13.461861,12.367551,15.768995,3.730595,15.841806,18.214327,17.810271,18.763345,0.847374,17.193824,18.969338,20.928698,21.288095,10.676292,9.566815,13.583897,14.247314,15.925732,5.159235,2.476794,
3.812776,12.798545,15.316486,14.261844,15.703456,5.985221,7.027090,6.288061,7.221296,8.131360,0.881324,10.769218,13.422043,12.347284,15.756212,4.251650,15.817380,18.194268,17.812939,18.754728,0.881324,17.079677,18.871782,20.851820,23.328053,11.159305,9.430177,13.507170,14.110915,15.864285,5.168473,2.337340,
3.745463,12.787399,15.318119,14.262372,15.643243,5.943114,7.011613,6.315852,7.223147,8.134715,0.686753,10.670409,13.332957,12.265478,15.692529,4.415191,15.820952,18.203881,17.819695,18.782733,0.686753,17.167855,18.903791,20.872058,23.530523,11.298683,9.432192,13.530172,14.207817,15.905787,5.210606,2.215953,
