  0.00000	140.56219	  0.00000	140.98308	  0.00000	  8.33339	  0.00000	  8.09637	  0.00000	 97.65004	  0.00000	 97.58939	  0.00000	 97.67015	  0.00000	 -0.01721	  0.00000	 -0.01725	  0.00000	 -0.01716	  0.00000	 -0.01655	  0.00000	 -0.01667	  0.00000	 -0.01660	  0.00000	 -0.01654	  0.00000	 -0.01709	  0.00000	 -0.01695	  0.00000	 18.23187	  0.00000	 18.26189	  0.00000	125.13692	  0.00000	125.10464	  0.00000	125.13412	  0.00000	136.80325	  0.00000	136.80682	  0.00000	136.80832	  0.00000	 -0.01575	  0.00000	 -0.01599	  0.00000	 -0.01680	  0.00000	 -0.01699	  0.00000	  0.30260	  0.00000	  0.30379	  0.00000	  0.30540	
  0.02000	 57.10415	  0.02000	 56.96883	  0.02000	 -0.49857	  0.02000	 -0.53322	  0.02000	 42.14814	  0.02000	 35.62601	  0.02000	 41.29533	  0.02000	 -0.44240	  0.02000	 -0.64577	  0.02000	 -0.83135	  0.02000	 -0.02287	  0.02000	 -0.44748	  0.02000	 -0.93390	  0.02000	 -0.19882	  0.02000	 -0.62422	  0.02000	 -0.97563	  0.02000	 -0.65386	  0.02000	 -0.43998	  0.02000	101.21928	  0.02000	 92.43797	  0.02000	 94.29626	  0.02000	 65.71500	  0.02000	 53.94220	  0.02000	 55.43627	  0.02000	 -0.78379	  0.02000	 -0.76313	  0.02000	 -1.00023	  0.02000	 -1.06448	  0.02000	 -0.62588	  0.02000	 -1.16066	  0.02000	 -1.53569	
  0.04000	 47.17113	  0.04000	 48.49108	  0.04000	 -0.68704	  0.04000	 -0.70451	  0.04000	 42.66382	  0.04000	 31.94874	  0.04000	 39.40353	  0.04000	 -0.55264	  0.04000	 -0.76433	  0.04000	 -0.95471	  0.04000	  0.10474	  0.04000	 -0.31152	  0.04000	 -0.83339	  0.04000	 -0.14390	  0.04000	 -0.36018	  0.04000	 -0.58401	  0.04000	 -0.18365	  0.04000	  0.12561	  0.04000	 90.33774	  0.04000	 82.26487	  0.04000	 82.14013	  0.04000	 50.57443	  0.04000	 37.25277	  0.04000	 34.52274	  0.04000	 -0.49579	  0.04000	 -0.47241	  0.04000	 -0.65260	  0.04000	 -0.71789	  0.04000	 -0.56488	  0.04000	 -1.11446	  0.04000	 -1.36917	
  0.06000	 37.71349	  0.06000	 40.20217	  0.06000	 -0.63732	  0.06000	 -0.63572	  0.06000	 43.27343	  0.06000	 28.38268	  0.06000	 37.50539	  0.06000	 -0.59724	  0.06000	 -0.80464	  0.06000	 -0.99931	  0.06000	  0.17406	  0.06000	 -0.23575	  0.06000	 -0.76676	  0.06000	 -0.05369	  0.06000	 -0.20147	  0.06000	 -0.39439	  0.06000	  0.02709	  0.06000	  0.36410	  0.06000	 78.76302	  0.06000	 72.48365	  0.06000	 69.71316	  0.06000	 36.40109	  0.06000	 22.09842	  0.06000	 15.15522	  0.06000	 -0.40764	  0.06000	 -0.36812	  0.06000	 -0.52111	  0.06000	 -0.56845	  0.06000	 -0.68984	  0.06000	 -1.06445	  0.06000	 -1.31766	
  0.08000	 28.39525	  0.08000	 31.61645	  0.08000	 -0.64011	  0.08000	 -0.63156	  0.08000	 43.94262	  0.08000	 25.43066	  0.08000	 35.61816	  0.08000	 -0.61756	  0.08000	 -0.82075	  0.08000	 -1.01272	  0.08000	  0.25908	  0.08000	 -0.14844	  0.08000	 -0.68992	  0.08000	  0.03538	  0.08000	 -0.02194	  0.08000	 -0.13373	  0.08000	  0.37521	  0.08000	  0.73848	  0.08000	 67.02709	  0.08000	 63.32666	  0.08000	 57.43650	  0.08000	 23.17733	  0.08000	  9.54221	  0.08000	  2.18671	  0.08000	 -0.21976	  0.08000	 -0.16380	  0.08000	 -0.32052	  0.08000	 -0.35224	  0.08000	 -0.66238	  0.08000	 -1.03939	  0.08000	 -1.29099	
  0.10000	 19.76397	  0.10000	 23.82325	  0.10000	 -0.53672	  0.10000	 -0.54182	  0.10000	 44.67704	  0.10000	 22.88345	  0.10000	 33.79435	  0.10000	 -0.57513	  0.10000	 -0.78769	  0.10000	 -0.97487	  0.10000	  0.43341	  0.10000	  0.01898	  0.10000	 -0.52831	  0.10000	  0.30232	  0.10000	  0.18902	  0.10000	  0.01012	  0.10000	  0.46989	  0.10000	  0.81488	  0.10000	 55.40075	  0.10000	 54.55322	  0.10000	 45.38380	  0.10000	 11.76469	  0.10000	  2.51245	  0.10000	 -1.61678	  0.10000	 -0.16576	  0.10000	 -0.08905	  0.10000	 -0.24666	  0.10000	 -0.25348	  0.10000	 -0.52832	  0.10000	 -0.91613	  0.10000	 -1.19058	
  0.12000	 14.32224	  0.12000	 18.21831	  0.12000	 -0.28989	  0.12000	 -0.33289	  0.12000	 43.94128	  0.12000	 19.12044	  0.12000	 30.67172	  0.12000	 -0.45675	  0.12000	 -0.70217	  0.12000	 -0.88365	  0.12000	  0.80980	  0.12000	  0.38050	  0.12000	 -0.17538	  0.12000	  0.84825	  0.12000	  0.51136	  0.12000	  0.05724	  0.12000	  0.24214	  0.12000	  0.53637	  0.12000	 44.14702	  0.12000	 46.67633	  0.12000	 33.81963	  0.12000	  4.29756	  0.12000	 -0.13539	  0.12000	 -1.36930	  0.12000	 -0.24126	  0.12000	 -0.14244	  0.12000	 -0.26211	  0.12000	 -0.23856	  0.12000	 -0.09938	  0.12000	 -0.51105	  0.12000	 -0.86300	
  0.14000	 10.33710	  0.14000	 15.03662	  0.14000	 -0.34118	  0.14000	 -0.45371	  0.14000	 41.60405	  0.14000	 14.16707	  0.14000	 26.41092	  0.14000	 -0.25978	  0.14000	 -0.53287	  0.14000	 -0.68583	  0.14000	  1.02311	  0.14000	  0.56943	  0.14000	  0.01340	  0.14000	  1.10527	  0.14000	  0.60050	  0.14000	  0.03623	  0.14000	  0.14821	  0.14000	  0.37786	  0.14000	 33.86937	  0.14000	 39.32686	  0.14000	 23.03432	  0.14000	  0.39795	  0.14000	 -0.81789	  0.14000	 -1.31263	  0.14000	 -0.17356	  0.14000	 -0.07043	  0.14000	 -0.25220	  0.14000	 -0.22638	  0.14000	  0.23276	  0.14000	 -0.21474	  0.14000	 -0.63684	
  0.16000	  6.67255	  0.16000	 11.79201	  0.16000	 -0.42831	  0.16000	 -0.59424	  0.16000	 38.33431	  0.16000	  9.67334	  0.16000	 22.70104	  0.16000	 -0.09603	  0.16000	 -0.38827	  0.16000	 -0.51651	  0.16000	  1.14011	  0.16000	  0.66785	  0.16000	  0.11250	  0.16000	  1.25382	  0.16000	  0.62646	  0.16000	 -0.01353	  0.16000	  0.05411	  0.16000	  0.23539	  0.16000	 24.46022	  0.16000	 31.98436	  0.16000	 13.67836	  0.16000	 -0.91555	  0.16000	 -0.81279	  0.16000	 -1.31047	  0.16000	 -0.13424	  0.16000	 -0.02833	  0.16000	 -0.26543	  0.16000	 -0.23919	  0.16000	  0.52153	  0.16000	  0.04781	  0.16000	 -0.42990	
  0.18000	  3.73514	  0.18000	  8.49917	  0.18000	 -0.43858	  0.18000	 -0.63382	  0.18000	 34.61802	  0.18000	  6.07990	  0.18000	 18.82947	  0.18000	  0.03257	  0.18000	 -0.26602	  0.18000	 -0.38009	  0.18000	  1.18228	  0.18000	  0.70089	  0.18000	  0.15041	  0.18000	  1.34685	  0.18000	  0.61961	  0.18000	 -0.10246	  0.18000	 -0.09783	  0.18000	  0.04805	  0.18000	 16.14298	  0.18000	 24.50465	  0.18000	  6.58179	  0.18000	 -0.97621	  0.18000	 -0.83034	  0.18000	 -1.32710	  0.18000	 -0.18048	  0.18000	 -0.07128	  0.18000	 -0.33494	  0.18000	 -0.30607	  0.18000	  0.72715	  0.18000	  0.24906	  0.18000	 -0.25311	
  0.20000	  1.40262	  0.20000	  6.38863	  0.20000	 -0.50024	  0.20000	 -0.71146	  0.20000	 30.95645	  0.20000	  2.72286	  0.20000	 15.09655	  0.20000	  0.12693	  0.20000	 -0.17207	  0.20000	 -0.27447	  0.20000	  1.14923	  0.20000	  0.66162	  0.20000	  0.11301	  0.20000	  1.35179	  0.20000	  0.58165	  0.20000	 -0.16936	  0.20000	 -0.17381	  0.20000	 -0.04485	  0.20000	  9.16059	  0.20000	 17.08174	  0.20000	  1.80679	  0.20000	 -1.01785	  0.20000	 -0.86848	  0.20000	 -1.37444	  0.20000	 -0.20093	  0.20000	 -0.08656	  0.20000	 -0.37978	  0.20000	 -0.34666	  0.20000	  0.95124	  0.20000	  0.42282	  0.20000	 -0.09492	
  0.22000	  0.16948	  0.22000	  4.09629	  0.22000	 -0.51006	  0.22000	 -0.71116	  0.22000	 27.31660	  0.22000	  1.27440	  0.22000	 11.59309	  0.22000	  0.14614	  0.22000	 -0.14425	  0.22000	 -0.24252	  0.22000	  1.09460	  0.22000	  0.60991	  0.22000	  0.06164	  0.22000	  1.33898	  0.22000	  0.57529	  0.22000	 -0.18614	  0.22000	 -0.19810	  0.22000	 -0.06467	  0.22000	  3.85913	  0.22000	 10.27273	  0.22000	 -0.66642	  0.22000	 -1.04678	  0.22000	 -0.87007	  0.22000	 -1.38263	  0.22000	 -0.23411	  0.22000	 -0.10944	  0.22000	 -0.40354	  0.22000	 -0.35921	  0.22000	  1.33636	  0.22000	  0.54843	  0.22000	  0.03590	
