0.98149,137.4,0.85001,72.615,0.86909,128.57,0.87442,80.586,0.94599,0.78146,0.83413,99.312,0.95,164.27,1.0936,94.434,0.89809,87.947,0.85917,52.38,0.97572,70.643,1.0307,64.663,1.1427,57.096,0.29568,0.082633,0.41831,0.10402,0.051518,0.2434,0.082143,0.28877,0.081265,0.1918,0.10629,0.44247,0.0041597,0.2402,0.14677,350.16
1.1972,45.36,1.0146,78.746,1.15,75.614,1.1337,161.42,0.80215,0.92557,0.86214,170.74,0.89663,141.1,1.0449,69.974,0.84314,58.103,1.0778,92.519,0.97449,87.594,0.90549,63.257,1.1305,35.015,0.19095,0.083059,0.26659,0.095449,0.10615,0.32193,0.087137,0.29953,0.096963,0.12851,0.11991,0.20882,1.3023,0.29189,0.39966,668.1
1.0436,34.309,1.1275,102.84,1.0594,104.61,1.1428,126.23,0.68182,0.90752,0.90213,165.87,0.78002,125.67,0.95984,68.874,1.187,90.398,0.94636,50,1.0257,90.15,1.0188,30,0.86057,35.493,0.25712,0.071273,0.25939,0.068451,0.09483,0.22763,0.080083,0.22474,0.11903,0.26472,0.15094,0.17921,0.71239,0.3015,0.11411,448.01
0.8441,56.008,1.071,86.523,0.94321,72.167,1.0412,69.391,0.71027,0.76214,0.92786,49.042,0.81516,112.12,0.81862,34.769,1.1904,74.024,1.1882,67.561,0.94511,41.718,0.89029,52.919,1.2454,49.132,0.44829,0.05454,0.15088,0.1075,0.13441,0.27337,0.18798,0.23756,0.081254,0.28387,0.15319,0.2571,0.90468,0.19072,0.25344,556.67
0.95929,55.643,1.0769,72.245,0.85684,150,0.99493,88.644,0.86761,0.75,0.88865,129.21,0.85159,135.57,1.0617,55.948,1.0967,99.167,0.98627,70.238,1.003,91.265,1.036,87.266,0.97056,80.695,0.42751,0.063483,0.31555,0.19638,0.076416,0.32688,0.13519,0.21917,0.10071,0.26725,0.1387,0.33092,0.80422,0.45096,0.15614,577.41
1.0699,40.888,0.97477,128.26,0.89768,71.843,0.96851,111.36,0.95,0.82167,0.79811,116.56,0.87946,60.581,0.88197,57.823,0.76928,85.323,1.2366,75.201,0.91904,97.901,0.99036,65.963,1.0794,47.294,0.26921,0.062036,0.26526,0.12622,0.04875,0.17599,0.10905,0.27344,0.065309,0.16858,0.076413,0.22318,0.78695,0.42048,0.11525,475.9
0.80845,136.75,0.86518,87.109,0.90417,64.037,1.0141,171.09,0.90741,0.87702,0.76599,109.41,0.93551,136.88,1.1599,38.991,1.1446,71.198,1.25,74.617,0.87933,30,0.98237,91.638,1.0764,63.024,0.47385,0.14095,0.3451,0.079226,0.14172,0.36907,0.13678,0.34232,0.082913,0.26057,0.084056,0.32015,0.51066,0.60481,0.12653,557.66
1.2493,114.96,0.99841,51.138,0.89529,139.17,0.86212,131.04,0.85557,0.80544,0.77256,52.393,0.81333,104.27,1.25,36.612,0.87689,81.847,1.0068,67.066,1.0522,81.196,0.88201,95.092,0.77562,83.045,0.479,0.18047,0.31047,0.19366,0.19174,0.43275,0.14661,0.21094,0.18268,0.40426,0.12903,0.30245,0.68708,0.77559,0.2412,698.14
0.83277,87.424,0.91813,111.71,0.9029,90.792,1.0101,116,0.7146,0.86325,0.93407,137.78,0.85158,177.51,1.1345,62.44,0.94379,55.022,0.91993,79.391,1.0706,68.139,0.86062,69.307,0.98707,74.936,0.5056,0.11861,0.40878,0.15266,0.1431,0.36608,0.13823,0.33455,0.12147,0.28378,0.12292,0.35115,0.45665,0.579,0.059118,546.57
0.99799,36.221,1.0769,54.412,0.88293,94.559,1.0094,144.47,0.86913,0.80513,0.81482,125.08,0.79086,143.29,0.95043,67.576,1.0384,90.777,0.97309,75.651,0.96397,56.502,0.9172,58.295,0.93324,29.199,0.43826,0.06408,0.3629,0.21755,0.11028,0.19949,0.16304,0.30905,0.16309,0.27181,0.16664,0.36896,0.9412,0.38407,0.14745,616.12
