4.452319,12.665704,14.021227,13.083569,14.606805,7.541725,7.617260,6.508750,7.211202,8.027825,1.810183,10.297295,12.878235,11.793939,15.347296,6.918200,16.686967,18.978731,18.510185,19.446528,1.810183,20.468213,21.987328,24.026150,23.259725,0.515074,13.840776,17.043998,17.267189,18.980706,
4.452319,12.665704,14.021227,13.083569,14.606805,7.541725,7.617260,6.508750,7.211202,8.027825,1.810183,10.297295,12.878235,11.793939,15.347296,6.918200,16.686967,18.978731,18.510185,19.446528,1.810183,20.468213,21.987328,24.026150,23.259725,0.515074,13.840776,17.043998,17.267189,18.980706,
4.452319,12.665704,14.021227,13.083569,14.606805,7.541725,7.617260,6.508750,7.211202,8.027825,1.810183,10.297295,12.878235,11.793939,15.347296,6.918200,16.686967,18.978731,18.510185,19.446528,1.810183,20.468213,21.987328,24.026150,23.259725,0.515074,13.840776,17.043998,17.267189,18.980706,
4.452319,12.665704,14.021227,13.083569,14.606805,7.541725,7.617260,6.508750,7.211202,8.027825,1.810183,10.297295,12.878235,11.793939,15.347296,6.918200,16.686967,18.978731,18.510185,19.446528,1.810183,20.468213,21.987328,24.026150,23.259725,0.515074,13.840776,17.043998,17.267189,18.980706,
1.808449,11.146325,12.537065,11.601951,13.190941,7.673024,6.509486,5.432786,6.223910,7.161352,2.345286,4.036420,7.252209,6.409634,9.993827,14.200453,13.500803,16.455445,16.172132,17.223053,2.345286,23.269849,24.305372,25.723307,24.725377,8.446097,15.430417,18.264437,18.303030,19.986816,
9.469229,14.771022,16.107771,15.130564,16.597430,10.421098,9.599104,8.406018,9.075657,9.868344,1.057782,12.557355,15.345442,13.723539,16.840638,10.906307,13.277214,16.074160,15.990329,17.259831,1.057782,24.969226,32.662537,35.455139,35.299566,4.843322,18.053106,20.675572,20.762468,22.146929,
2.606854,11.049866,12.299356,11.262220,12.821390,5.957486,6.000697,5.062837,5.933193,6.938231,0.922016,6.526816,9.493580,8.555750,11.987146,7.645495,15.781532,18.752465,18.511483,19.469006,0.922016,21.478199,22.531852,24.069569,23.061085,1.215600,13.767157,16.925786,17.145819,18.811530,
12.341783,16.206052,17.454845,16.387436,17.666500,9.811402,10.670747,9.783155,10.524756,11.362408,3.026577,19.818189,22.300706,21.245112,24.296717,1.147829,22.556519,29.705622,29.403416,30.308679,3.026577,24.729842,33.032105,33.902114,31.194725,4.672345,16.238430,18.833332,18.934992,20.352559,
0.692334,11.183644,13.039889,12.166605,13.763876,6.529809,6.753136,5.956663,6.884134,7.860613,2.828110,1.566178,4.704898,3.927774,7.651465,1.319452,10.006094,13.475865,13.677190,14.936774,2.828110,16.337635,17.739626,19.542874,18.628729,4.963227,8.489383,12.222935,12.688599,14.481372,
15.894745,19.255324,18.158126,18.538661,19.265457,11.999980,9.949563,8.413157,9.430628,10.219329,23.440944,19.263958,23.039267,19.312737,17.684638,3.412589,0.448073,4.132203,3.492184,11.337436,23.440944,27.637868,29.360612,31.115436,32.680226,8.119048,5.328517,2.963195,3.169711,2.384924,
0.302475,5.099540,6.122519,4.871240,6.665116,3.323995,0.744796,0.255940,1.048948,2.366498,15.263775,17.234315,18.208725,15.080802,10.359667,0.412320,4.433613,2.704371,1.642100,0.440664,15.263775,8.118415,14.481452,11.715379,9.519381,6.661918,3.204155,0.928725,0.608223,3.128913,
