0.87249,34.709,1.0619,139.86,1.0356,73.723,0.65,100.36,0.59113,0.66663,0.65046,164.89,0.86201,57.155,1.1119,82.426,0.8066,68.136,1.1869,95.319,1.1056,82.468,1.1358,65.577,1.0856,31.191,0.50511,0.11189,0.25307,0.16296,0.11224,0.41419,0.098483,0.18892,0.16325,0.3707,0.094256,0.3107,0.69249,0.60895,0.078948,568.29
1.1202,68.038,1.0145,133.75,0.98901,77.799,0.5313,98.133,0.70302,0.52064,0.59765,87.575,0.8386,99.336,1.0962,77.908,1.078,58.377,1.25,96.571,0.96057,76.021,1.0788,83.738,1.2268,11.217,0.47666,0.13882,0.2195,0.13731,0.13775,0.35152,0.046371,0.21444,0.15234,0.31096,0.091794,0.17366,1.0027,0.72411,0.11895,641.33
0.90637,20,0.9396,139.39,0.93669,60.656,0.58887,50.946,0.60243,0.75922,0.74106,57.223,0.93939,58.649,1.1813,54.468,0.96559,76.005,1.0502,59.736,0.85,87.773,1.1245,60.919,1.1162,29.934,0.54518,0.081122,0.39363,0.12881,0.12332,0.41648,0.1199,0.32866,0.13407,0.28808,0.077939,0.4164,0.19388,0.39076,0.057813,456.31
0.75957,120.12,1.0441,111.16,1.1272,66.483,0.67206,118.26,0.68274,0.48536,0.49465,139.38,0.84641,134.67,0.82366,87.472,0.83673,73.987,1.2468,95.976,1.0868,95.784,0.88686,74.905,1.1199,73.231,0.4123,0.085542,0.14915,0.10881,0.16045,0.32674,0.11638,0.21891,0.11825,0.30259,0.15179,0.17439,0.75058,0.57804,0.10411,535.19
1.0871,75.054,1.15,107.5,1.003,54.611,0.79453,48.196,0.71181,0.6238,0.71163,133.42,0.83929,84.625,1.0474,95,1.0714,73.197,0.90972,67.494,1.003,86.898,0.98311,50.618,0.77775,88.574,0.44321,0.13466,0.25972,0.22021,0.089022,0.2611,0.093557,0.27885,0.20253,0.20934,0.17705,0.24251,1.1048,0.60115,0.17605,675.74
0.83743,70.337,1.0047,126,0.93557,50,0.60238,75.086,0.62315,0.67594,0.46028,133.81,0.7972,81.225,1.0332,89.833,1.2199,67.91,0.89776,79.938,1.0517,44.045,0.92063,41.128,0.86506,48.084,0.5819,0.12024,0.40557,0.21263,0.15998,0.33268,0.1482,0.1928,0.19328,0.48321,0.17542,0.38084,0.69788,0.36888,0.21501,650.66
1.115,47.221,1.0561,116.81,1.1361,92.436,0.78686,43.235,0.77597,0.55196,0.66361,124.82,0.75,128.02,1.0471,70.587,0.89245,84.176,0.64622,50,0.96465,76.185,1.1391,36.062,0.80243,30.93,0.43632,0.17893,0.2392,0.24459,0.11834,0.31519,0.10482,0.29474,0.22337,0.37844,0.20059,0.27067,1.0136,0.99739,0.17201,754.95
0.84809,51.18,1.088,69.171,0.85156,118.05,0.65487,69.172,0.75907,0.7473,0.6799,179.4,0.81262,117.02,0.91924,41.298,0.85534,79.765,0.98095,93.004,0.96668,46.451,1.1404,44.321,1.0188,37.854,0.54103,0.094884,0.34698,0.21093,0.13448,0.3989,0.17954,0.22943,0.16707,0.29253,0.14749,0.38081,0.74994,0.56512,0.12377,633.35
0.75,117.68,1.1284,109.8,1.1353,138.76,0.5767,51.257,0.61218,0.58383,0.48881,90.043,0.89347,158.11,0.8703,95,1.1314,97.198,0.69499,61.616,1.0969,50.559,1.1429,92.964,1.2044,69.995,0.25715,0.071272,0.25941,0.068452,0.094831,0.22766,0.080083,0.22476,0.11903,0.26475,0.15094,0.17922,0.71251,0.30151,0.11402,448.02
0.90175,66.451,0.93222,136.26,1.0403,60.293,0.75559,101.2,0.57601,0.76748,0.73693,140.55,0.9041,67.923,0.87479,82.613,1.1258,80.28,0.59372,85.211,0.99213,30.108,1.0181,36.052,1.2212,10,0.46016,0.080808,0.26626,0.1511,0.11928,0.29976,0.16841,0.20648,0.13698,0.22491,0.13457,0.30854,1.0269,0.088637,0.27711,598.75
1.1031,140,1.1269,74.214,1.0055,144.14,0.72677,55.226,0.51486,0.57608,0.73647,130.58,0.79484,167.04,0.80803,80.559,0.81099,66.455,0.77048,53.652,0.99751,33.346,0.96374,43.861,0.98155,30.957,0.45421,0.13993,0.2994,0.2223,0.10062,0.25077,0.10047,0.32317,0.17359,0.36817,0.16025,0.33933,1.1681,0.5776,0.21074,719.83
0.78944,120.84,0.93051,53.297,1.1152,96.052,0.51391,99.07,0.73915,0.45529,0.78565,177.42,0.94905,61.921,0.83964,35.17,0.93345,69.052,0.64955,87.97,0.96624,79.247,0.88012,94.95,1.0498,76.558,0.39063,0.093929,0.13365,0.14794,0.15965,0.3044,0.15144,0.22122,0.14764,0.19497,0.088943,0.16225,1.2315,0.20669,0.20003,583.52
0.75224,30.208,1.0192,98.701,1.0901,96.99,0.65674,84.733,0.73582,0.7258,0.53315,57.984,0.85502,143.1,0.92637,58.713,0.88405,85.938,0.61078,92.415,0.9094,35.418,1.092,48.295,0.98329,10,0.43589,0.070845,0.23324,0.2122,0.17486,0.36635,0.17612,0.22763,0.16353,0.28958,0.1647,0.2396,0.83065,0.79668,0.095581,635.76
1.1136,84.031,1.1205,135.12,1.071,64.829,0.7382,60.525,0.57188,0.57877,0.67452,129.98,0.95,151.43,0.76355,93.598,0.79117,60.934,0.51873,87.589,1.0014,36.714,1.018,75.157,0.83306,15.329,0.33794,0.084998,0.12283,0.1711,0.097533,0.22404,0.065557,0.26123,0.11549,0.15939,0.12283,0.17854,1.0829,0.69702,0.20125,622.75
0.88603,122.87,0.85058,148.1,1.0754,61.591,0.64923,48.013,0.53485,0.69117,0.66273,115.2,0.85247,119.38,0.76361,66.494,0.95149,65.189,0.68842,90.961,1.0393,57.369,1.024,90.493,0.88776,56.328,0.455,0.082846,0.28429,0.21308,0.10631,0.3452,0.17283,0.23277,0.16295,0.24129,0.17915,0.22187,0.48452,1.3024,0.10074,674.52
1.2038,125.55,0.99794,100.47,1.0628,84.731,0.67504,92.938,0.5999,0.673,0.65898,130.86,0.8735,93.897,1.25,80.421,1.0315,79.922,0.70666,60.084,0.93145,88.328,1.0589,68.802,1.2181,46.663,0.40665,0.16055,0.19831,0.14609,0.17579,0.37869,0.099568,0.19403,0.14766,0.39543,0.054696,0.2828,0.50913,0.66141,0.21818,568.03
1.0479,81.477,0.92094,82.707,0.92657,50.778,0.74135,68.354,0.63846,0.63745,0.55863,146.41,0.90576,63.351,0.96449,75.727,0.80916,53.319,0.66419,57.052,1.0621,35.94,1.1127,46.845,1.1753,47.957,0.52136,0.12129,0.40711,0.1393,0.1046,0.40769,0.096179,0.23608,0.12188,0.33587,0.079305,0.44474,0.31154,0.13471,0.33115,531.85
1.1469,138.67,1.0542,148.44,0.88154,115.06,0.70236,95.049,0.46342,0.60855,0.6978,128.83,0.93603,134.26,0.81378,83.174,0.93467,56.288,0.68394,57.592,1.0271,37.199,0.85,46.717,1.1149,52.525,0.30225,0.11117,0.24892,0.15527,0.11101,0.17,0.059043,0.26966,0.1138,0.13038,0.060187,0.3052,0.98968,0.31302,0.35668,604.94
