  0.00000	 -0.86225	  0.00000	 54.90569	  0.00000	-44.12440	  0.00000	-100.49200	  0.00000	 48.39719	  0.00000	-49.73630	  0.00000	  5.68675	  0.00000	-44.87810	  0.00000	-44.66600	  0.00000	 -6.42675	  0.00000	 53.99859	  0.00000	 55.71648	  0.00000	 -2.57685	  0.00000	 55.06781	  0.00000	-21.80432	  0.00000	-102.45203	  0.00000	 52.32991	  0.00000	-25.99197	  0.00000	  0.62354	  0.00000	-44.22755	  0.00000	-33.21446	  0.00000	 -6.42255	  0.00000	 43.53794	  0.00000	 77.45432	
  0.02000	 -0.86225	  0.02000	 54.90569	  0.02000	-44.12440	  0.02000	-100.49200	  0.02000	 48.39719	  0.02000	-49.73630	  0.02000	  5.68675	  0.02000	-44.87810	  0.02000	-44.66600	  0.02000	 -6.42675	  0.02000	 53.99859	  0.02000	 55.71648	  0.02000	 -4.23531	  0.02000	 57.01748	  0.02000	-22.52652	  0.02000	-103.97408	  0.02000	 56.32425	  0.02000	-29.72233	  0.02000	 -2.90597	  0.02000	-42.58298	  0.02000	-31.35722	  0.02000	-11.34109	  0.02000	 48.11425	  0.02000	 76.82258	
  0.04000	 -0.86225	  0.04000	 54.90569	  0.04000	-44.12440	  0.04000	-100.49200	  0.04000	 48.39719	  0.04000	-49.73630	  0.04000	  5.68675	  0.04000	-44.87810	  0.04000	-44.66600	  0.04000	 -6.42675	  0.04000	 53.99859	  0.04000	 55.71648	  0.04000	 -4.14716	  0.04000	 56.95482	  0.04000	-22.61302	  0.04000	-103.84518	  0.04000	 54.68391	  0.04000	-30.04475	  0.04000	 -1.43286	  0.04000	-42.83283	  0.04000	-28.53419	  0.04000	-11.42858	  0.04000	 50.84985	  0.04000	 76.93452	
  0.06000	 -0.86225	  0.06000	 54.90569	  0.06000	-44.12440	  0.06000	-100.49200	  0.06000	 48.39719	  0.06000	-49.73630	  0.06000	  5.68675	  0.06000	-44.87810	  0.06000	-44.66600	  0.06000	 -6.42675	  0.06000	 53.99859	  0.06000	 55.71648	  0.06000	 -4.23533	  0.06000	 57.02892	  0.06000	-22.68420	  0.06000	-103.89067	  0.06000	 53.54689	  0.06000	-30.21891	  0.06000	 -0.51635	  0.06000	-42.85602	  0.06000	-25.71252	  0.06000	-11.65586	  0.06000	 53.73083	  0.06000	 76.98557	
  0.08000	 -0.86225	  0.08000	 54.90569	  0.08000	-44.12440	  0.08000	-100.49200	  0.08000	 48.39719	  0.08000	-49.73630	  0.08000	  5.68675	  0.08000	-44.87810	  0.08000	-44.66600	  0.08000	 -6.42675	  0.08000	 53.99859	  0.08000	 55.71648	  0.08000	 -4.35039	  0.08000	 57.05808	  0.08000	-22.72100	  0.08000	-103.93961	  0.08000	 52.20015	  0.08000	-30.36766	  0.08000	  0.53124	  0.08000	-42.82262	  0.08000	-22.84487	  0.08000	-11.98185	  0.08000	 56.56145	  0.08000	 76.98616	
  0.10000	 -0.86225	  0.10000	 54.90569	  0.10000	-44.12440	  0.10000	-100.49200	  0.10000	 48.39719	  0.10000	-49.73630	  0.10000	  5.68675	  0.10000	-44.87810	  0.10000	-44.66600	  0.10000	 -6.42675	  0.10000	 53.99859	  0.10000	 55.71648	  0.10000	 -4.47671	  0.10000	 57.11171	  0.10000	-22.74356	  0.10000	-103.98281	  0.10000	 50.91843	  0.10000	-30.50649	  0.10000	  1.51695	  0.10000	-42.66985	  0.10000	-19.96546	  0.10000	-12.39469	  0.10000	 59.41080	  0.10000	 76.91599	
  0.12000	 -0.86225	  0.12000	 54.90569	  0.12000	-44.12440	  0.12000	-100.49200	  0.12000	 48.39719	  0.12000	-49.73630	  0.12000	  5.68675	  0.12000	-44.87810	  0.12000	-44.66600	  0.12000	 -6.42675	  0.12000	 53.99859	  0.12000	 55.71648	  0.12000	 -4.61115	  0.12000	 57.16849	  0.12000	-22.75562	  0.12000	-104.01702	  0.12000	 49.64156	  0.12000	-30.62342	  0.12000	  2.48008	  0.12000	-42.41808	  0.12000	-17.07833	  0.12000	-12.87369	  0.12000	 62.25411	  0.12000	 76.77262	
  0.14000	 -0.86225	  0.14000	 54.90569	  0.14000	-44.12440	  0.14000	-100.49200	  0.14000	 48.39719	  0.14000	-49.73630	  0.14000	  5.68675	  0.14000	-44.87810	  0.14000	-44.66600	  0.14000	 -6.42675	  0.14000	 53.99859	  0.14000	 55.71648	  0.14000	 -4.74368	  0.14000	 57.20147	  0.14000	-22.75752	  0.14000	-104.02954	  0.14000	 48.29955	  0.14000	-30.70469	  0.14000	  3.47252	  0.14000	-42.09095	  0.14000	-14.18367	  0.14000	-13.39780	  0.14000	 65.06112	  0.14000	 76.55681	
  0.16000	 -0.86225	  0.16000	 54.90569	  0.16000	-44.12440	  0.16000	-100.49200	  0.16000	 48.39719	  0.16000	-49.73630	  0.16000	  5.68675	  0.16000	-44.87810	  0.16000	-44.66600	  0.16000	 -6.42675	  0.16000	 53.99859	  0.16000	 55.71648	  0.16000	 -4.82680	  0.16000	 57.22039	  0.16000	-22.75959	  0.16000	-104.00019	  0.16000	 47.13862	  0.16000	-30.70189	  0.16000	  4.31206	  0.16000	-41.70037	  0.16000	-11.30687	  0.16000	-13.83796	  0.16000	 67.85258	  0.16000	 76.26444	
  0.18000	 -0.86225	  0.18000	 54.90569	  0.18000	-44.12440	  0.18000	-100.49200	  0.18000	 48.39719	  0.18000	-49.73630	  0.18000	  5.68675	  0.18000	-44.87810	  0.18000	-44.66600	  0.18000	 -6.42675	  0.18000	 53.99859	  0.18000	 55.71648	  0.18000	 -4.86870	  0.18000	 57.29775	  0.18000	-22.77093	  0.18000	-103.95818	  0.18000	 46.37391	  0.18000	-30.64665	  0.18000	  4.85249	  0.18000	-41.19540	  0.18000	 -8.46710	  0.18000	-14.18821	  0.18000	 70.70568	  0.18000	 75.88696	
  0.20000	 -0.86225	  0.20000	 54.90569	  0.20000	-44.12440	  0.20000	-100.49200	  0.20000	 48.39719	  0.20000	-49.73630	  0.20000	  5.68675	  0.20000	-44.87810	  0.20000	-44.66600	  0.20000	 -6.42675	  0.20000	 53.99859	  0.20000	 55.71648	  0.20000	 -4.88154	  0.20000	 57.48622	  0.20000	-22.79746	  0.20000	-103.93209	  0.20000	 46.14155	  0.20000	-30.56727	  0.20000	  5.00284	  0.20000	-40.54028	  0.20000	 -5.67712	  0.20000	-14.44018	  0.20000	 73.67596	  0.20000	 75.41928	
  0.22000	 -0.86225	  0.22000	 54.90569	  0.22000	-44.12440	  0.22000	-100.49200	  0.22000	 48.39719	  0.22000	-49.73630	  0.22000	  5.68675	  0.22000	-44.87810	  0.22000	-44.66600	  0.22000	 -6.42675	  0.22000	 53.99859	  0.22000	 55.71648	  0.22000	 -4.87297	  0.22000	 57.77755	  0.22000	-22.83252	  0.22000	-103.92541	  0.22000	 46.35859	  0.22000	-30.46832	  0.22000	  4.83455	  0.22000	-39.73951	  0.22000	 -2.92804	  0.22000	-14.59199	  0.22000	 76.75211	  0.22000	 74.86861	
  0.24000	 -0.86225	  0.24000	 54.90569	  0.24000	-44.12440	  0.24000	-100.49200	  0.24000	 48.39719	  0.24000	-49.73630	  0.24000	  5.68675	  0.24000	-44.87810	  0.24000	-44.66600	  0.24000	 -6.42675	  0.24000	 53.99859	  0.24000	 55.71648	  0.24000	 -4.84188	  0.24000	 58.16221	  0.24000	-22.87205	  0.24000	-103.93769	  0.24000	 47.01598	  0.24000	-30.34644	  0.24000	  4.35590	  0.24000	-38.80263	  0.24000	 -0.21763	  0.24000	-14.61446	  0.24000	 79.92423	  0.24000	 74.24084	
  0.26000	 -0.86225	  0.26000	 54.90569	  0.26000	-44.12440	  0.26000	-100.49200	  0.26000	 48.39719	  0.26000	-49.73630	  0.26000	  5.68675	  0.26000	-44.87810	  0.26000	-44.66600	  0.26000	 -6.42675	  0.26000	 53.99859	  0.26000	 55.71648	  0.26000	 -4.77697	  0.26000	 58.58598	  0.26000	-22.91154	  0.26000	-103.93650	  0.26000	 47.88253	  0.26000	-30.18525	  0.26000	  3.76143	  0.26000	-37.76253	  0.26000	  2.46683	  0.26000	-14.50138	  0.26000	 83.12991	  0.26000	 73.54071	
  0.28000	 -0.86225	  0.28000	 54.90569	  0.28000	-44.12440	  0.28000	-100.49200	  0.28000	 48.39719	  0.28000	-49.73630	  0.28000	  5.68675	  0.28000	-44.87810	  0.28000	-44.66600	  0.28000	 -6.42675	  0.28000	 53.99859	  0.28000	 55.71648	  0.28000	 -4.66289	  0.28000	 58.98381	  0.28000	-22.94583	  0.28000	-103.88461	  0.28000	 48.68726	  0.28000	-29.95403	  0.28000	  3.27876	  0.28000	-36.66187	  0.28000	  5.14039	  0.28000	-14.25777	  0.28000	 86.29478	  0.28000	 72.77278	
  0.30000	 -0.86225	  0.30000	 54.90569	  0.30000	-44.12440	  0.30000	-100.49200	  0.30000	 48.39719	  0.30000	-49.73630	  0.30000	  5.68675	  0.30000	-44.87810	  0.30000	-44.66600	  0.30000	 -6.42675	  0.30000	 53.99859	  0.30000	 55.71648	  0.30000	 -4.53668	  0.30000	 59.42836	  0.30000	-22.98523	  0.30000	-103.83669	  0.30000	 49.72326	  0.30000	-29.72332	  0.30000	  2.64885	  0.30000	-35.45060	  0.30000	  7.77763	  0.30000	-13.91521	  0.30000	 89.49161	  0.30000	 71.92656	
  0.32000	 -0.86225	  0.32000	 54.90569	  0.32000	-44.12440	  0.32000	-100.49200	  0.32000	 48.39719	  0.32000	-49.73630	  0.32000	  5.68675	  0.32000	-44.87810	  0.32000	-44.66600	  0.32000	 -6.42675	  0.32000	 53.99859	  0.32000	 55.71648	  0.32000	 -4.38158	  0.32000	 59.85955	  0.32000	-23.02389	  0.32000	-103.75399	  0.32000	 50.70883	  0.32000	-29.46370	  0.32000	  2.11116	  0.32000	-34.16722	  0.32000	 10.39483	  0.32000	-13.49472	  0.32000	 92.65030	  0.32000	 71.00654	
  0.34000	 -0.86225	  0.34000	 54.90569	  0.34000	-44.12440	  0.34000	-100.49200	  0.34000	 48.39719	  0.34000	-49.73630	  0.34000	  5.68675	  0.34000	-44.87810	  0.34000	-44.66600	  0.34000	 -6.42675	  0.34000	 53.99859	  0.34000	 55.71648	  0.34000	 -4.22655	  0.34000	 60.30402	  0.34000	-23.06989	  0.34000	-103.67192	  0.34000	 51.76628	  0.34000	-29.21871	  0.34000	  1.53757	  0.34000	-32.79526	  0.34000	 12.97593	  0.34000	-13.02849	  0.34000	 95.79536	  0.34000	 70.00478	
  0.36000	 -0.86225	  0.36000	 54.90569	  0.36000	-44.12440	  0.36000	-100.49200	  0.36000	 48.39719	  0.36000	-49.73630	  0.36000	  5.68675	  0.36000	-44.87810	  0.36000	-44.66600	  0.36000	 -6.42675	  0.36000	 53.99859	  0.36000	 55.71648	  0.36000	 -4.06580	  0.36000	 60.76415	  0.36000	-23.12226	  0.36000	-103.58502	  0.36000	 52.91202	  0.36000	-28.98336	  0.36000	  0.92495	  0.36000	-31.33325	  0.36000	 15.51921	  0.36000	-12.49784	  0.36000	 98.92717	  0.36000	 68.92386	
  0.38000	 -0.86225	  0.38000	 54.90569	  0.38000	-44.12440	  0.38000	-100.49200	  0.38000	 48.39719	  0.38000	-49.73630	  0.38000	  5.68675	  0.38000	-44.87810	  0.38000	-44.66600	  0.38000	 -6.42675	  0.38000	 53.99859	  0.38000	 55.71648	  0.38000	 -3.87267	  0.38000	 61.20915	  0.38000	-23.17865	  0.38000	-103.46346	  0.38000	 54.07461	  0.38000	-28.73346	  0.38000	  0.34933	  0.38000	-29.80854	  0.38000	 18.02762	  0.38000	-11.86835	  0.38000	102.01212	  0.38000	 67.76743	
  0.40000	 -0.86225	  0.40000	 54.90569	  0.40000	-44.12440	  0.40000	-100.49200	  0.40000	 48.39719	  0.40000	-49.73630	  0.40000	  5.68675	  0.40000	-44.87810	  0.40000	-44.66600	  0.40000	 -6.42675	  0.40000	 53.99859	  0.40000	 55.71648	  0.40000	 -3.68633	  0.40000	 61.67072	  0.40000	-23.24594	  0.40000	-103.34456	  0.40000	 55.29922	  0.40000	-28.51133	  0.40000	 -0.25193	  0.40000	-28.19198	  0.40000	 20.49079	  0.40000	-11.20457	  0.40000	105.07697	  0.40000	 66.52809	
  0.42000	 -0.86225	  0.42000	 54.90569	  0.42000	-44.12440	  0.42000	-100.49200	  0.42000	 48.39719	  0.42000	-49.73630	  0.42000	  5.68675	  0.42000	-44.87810	  0.42000	-44.66600	  0.42000	 -6.42675	  0.42000	 53.99859	  0.42000	 55.71648	  0.42000	 -3.48984	  0.42000	 62.14701	  0.42000	-23.32051	  0.42000	-103.21349	  0.42000	 56.63760	  0.42000	-28.31286	  0.42000	 -0.90730	  0.42000	-26.48866	  0.42000	 22.90772	  0.42000	-10.46169	  0.42000	108.11839	  0.42000	 65.21214	
  0.44000	 -0.86225	  0.44000	 54.90569	  0.44000	-44.12440	  0.44000	-100.49200	  0.44000	 48.39719	  0.44000	-49.73630	  0.44000	  5.68675	  0.44000	-44.87810	  0.44000	-44.66600	  0.44000	 -6.42675	  0.44000	 53.99859	  0.44000	 55.71648	  0.44000	 -3.27461	  0.44000	 62.62463	  0.44000	-23.40333	  0.44000	-103.05882	  0.44000	 58.04923	  0.44000	-28.12154	  0.44000	 -1.57193	  0.44000	-24.70973	  0.44000	 25.27739	  0.44000	 -9.62252	  0.44000	111.11977	  0.44000	 63.82011	
  0.46000	 -0.86225	  0.46000	 54.90569	  0.46000	-44.12440	  0.46000	-100.49200	  0.46000	 48.39719	  0.46000	-49.73630	  0.46000	  5.68675	  0.46000	-44.87810	  0.46000	-44.66600	  0.46000	 -6.42675	  0.46000	 53.99859	  0.46000	 55.71648	  0.46000	 -3.03783	  0.46000	 63.11108	  0.46000	-23.49605	  0.46000	-102.87792	  0.46000	 59.61233	  0.46000	-27.94539	  0.46000	 -2.30221	  0.46000	-22.85048	  0.46000	 27.59279	  0.46000	 -8.64997	  0.46000	114.08531	  0.46000	 62.35344	
  0.48000	 -0.86225	  0.48000	 54.90569	  0.48000	-44.12440	  0.48000	-100.49200	  0.48000	 48.39719	  0.48000	-49.73630	  0.48000	  5.68675	  0.48000	-44.87810	  0.48000	-44.66600	  0.48000	 -6.42675	  0.48000	 53.99859	  0.48000	 55.71648	  0.48000	 -2.77692	  0.48000	 63.61837	  0.48000	-23.59888	  0.48000	-102.66465	  0.48000	 61.37461	  0.48000	-27.78093	  0.48000	 -3.11627	  0.48000	-20.89815	  0.48000	 29.85059	  0.48000	 -7.51066	  0.48000	117.02181	  0.48000	 60.81479	
  0.50000	 -0.86225	  0.50000	 54.90569	  0.50000	-44.12440	  0.50000	-100.49200	  0.50000	 48.39719	  0.50000	-49.73630	  0.50000	  5.68675	  0.50000	-44.87810	  0.50000	-44.66600	  0.50000	 -6.42675	  0.50000	 53.99859	  0.50000	 55.71648	  0.50000	 -2.46604	  0.50000	 64.10210	  0.50000	-23.70860	  0.50000	-102.38689	  0.50000	 63.15002	  0.50000	-27.58181	  0.50000	 -3.83703	  0.50000	-18.89173	  0.50000	 32.06009	  0.50000	 -6.21149	  0.50000	119.87952	  0.50000	 59.20615	
  0.52000	 -0.86225	  0.52000	 54.90569	  0.52000	-44.12440	  0.52000	-100.49200	  0.52000	 48.39719	  0.52000	-49.73630	  0.52000	  5.68675	  0.52000	-44.87810	  0.52000	-44.66600	  0.52000	 -6.42675	  0.52000	 53.99859	  0.52000	 55.71648	  0.52000	 -2.16043	  0.52000	 64.60676	  0.52000	-23.82909	  0.52000	-102.09515	  0.52000	 65.02367	  0.52000	-27.42938	  0.52000	 -4.59105	  0.52000	-16.78927	  0.52000	 34.21210	  0.52000	 -4.84891	  0.52000	122.69734	  0.52000	 57.52361	
  0.54000	 -0.86225	  0.54000	 54.90569	  0.54000	-44.12440	  0.54000	-100.49200	  0.54000	 48.39719	  0.54000	-49.73630	  0.54000	  5.68675	  0.54000	-44.87810	  0.54000	-44.66600	  0.54000	 -6.42675	  0.54000	 53.99859	  0.54000	 55.71648	  0.54000	 -1.78323	  0.54000	 65.09487	  0.54000	-23.95511	  0.54000	-101.71066	  0.54000	 67.04389	  0.54000	-27.24063	  0.54000	 -5.31961	  0.54000	-14.62862	  0.54000	 36.30815	  0.54000	 -3.22798	  0.54000	125.43034	  0.54000	 55.77912	
  0.56000	 -0.86225	  0.56000	 54.90569	  0.56000	-44.12440	  0.56000	-100.49200	  0.56000	 48.39719	  0.56000	-49.73630	  0.56000	  5.68675	  0.56000	-44.87810	  0.56000	-44.66600	  0.56000	 -6.42675	  0.56000	 53.99859	  0.56000	 55.71648	  0.56000	 -1.35557	  0.56000	 65.58231	  0.56000	-24.09342	  0.56000	-101.24479	  0.56000	 69.26716	  0.56000	-27.03438	  0.56000	 -6.07017	  0.56000	-12.39259	  0.56000	 38.33807	  0.56000	 -1.34824	  0.56000	128.08304	  0.56000	 53.96849	
  0.58000	 -0.86225	  0.58000	 54.90569	  0.58000	-44.12440	  0.58000	-100.49200	  0.58000	 48.39719	  0.58000	-49.73630	  0.58000	  5.68675	  0.58000	-44.87810	  0.58000	-44.66600	  0.58000	 -6.42675	  0.58000	 53.99859	  0.58000	 55.71648	  0.58000	 -0.90107	  0.58000	 66.07481	  0.58000	-24.23791	  0.58000	-100.71791	  0.58000	 71.53927	  0.58000	-26.84998	  0.58000	 -6.75917	  0.58000	-10.07569	  0.58000	 40.31274	  0.58000	  0.63719	  0.58000	130.65997	  0.58000	 52.09291	
  0.60000	 -0.86225	  0.60000	 54.90569	  0.60000	-44.12440	  0.60000	-100.49200	  0.60000	 48.39719	  0.60000	-49.73630	  0.60000	  5.68675	  0.60000	-44.87810	  0.60000	-44.66600	  0.60000	 -6.42675	  0.60000	 53.99859	  0.60000	 55.71648	  0.60000	 -0.43948	  0.60000	 66.57932	  0.60000	-24.39335	  0.60000	-100.14610	  0.60000	 73.88350	  0.60000	-26.70023	  0.60000	 -7.42024	  0.60000	 -7.67194	  0.60000	 42.22513	  0.60000	  2.71359	  0.60000	133.16312	  0.60000	 50.14964	
  0.62000	 -0.86225	  0.62000	 54.90569	  0.62000	-44.12440	  0.62000	-100.49200	  0.62000	 48.39719	  0.62000	-49.73630	  0.62000	  5.68675	  0.62000	-44.87810	  0.62000	-44.66600	  0.62000	 -6.42675	  0.62000	 53.99859	  0.62000	 55.71648	  0.62000	  0.10766	  0.62000	 67.02512	  0.62000	-24.54910	  0.62000	-99.44665	  0.62000	 76.25494	  0.62000	-26.50713	  0.62000	 -7.94357	  0.62000	 -5.25639	  0.62000	 44.08444	  0.62000	  5.02712	  0.62000	135.51013	  0.62000	 48.15307	
  0.64000	 -0.86225	  0.64000	 54.90569	  0.64000	-44.12440	  0.64000	-100.49200	  0.64000	 48.39719	  0.64000	-49.73630	  0.64000	  5.68675	  0.64000	-44.87810	  0.64000	-44.66600	  0.64000	 -6.42675	  0.64000	 53.99859	  0.64000	 55.71648	  0.64000	  0.58715	  0.64000	 67.52061	  0.64000	-24.71707	  0.64000	-98.78410	  0.64000	 78.58768	  0.64000	-26.43670	  0.64000	 -8.45753	  0.64000	 -2.72140	  0.64000	 45.88219	  0.64000	  7.19251	  0.64000	137.83124	  0.64000	 46.08399	
  0.66000	 -0.86225	  0.66000	 54.90569	  0.66000	-44.12440	  0.66000	-100.49200	  0.66000	 48.39719	  0.66000	-49.73630	  0.66000	  5.68675	  0.66000	-44.87810	  0.66000	-44.66600	  0.66000	 -6.42675	  0.66000	 53.99859	  0.66000	 55.71648	  0.66000	  1.07056	  0.66000	 68.01348	  0.66000	-24.88806	  0.66000	-98.09509	  0.66000	 80.81930	  0.66000	-26.39435	  0.66000	 -8.83064	  0.66000	 -0.12948	  0.66000	 47.62749	  0.66000	  9.33033	  0.66000	140.07285	  0.66000	 43.95399	
