  0.20000	 57.72911	  0.20000	 57.19632	  0.20000	 -0.25298	  0.20000	 -0.20474	  0.20000	 10.29219	  0.20000	  2.93439	  0.20000	  5.28544	  0.20000	 -0.26613	  0.20000	 -0.37532	  0.20000	 -0.47806	  0.20000	  0.27786	  0.20000	  0.06687	  0.20000	412.30707	  0.20000	  0.30058	  0.20000	  0.04256	  0.20000	 -0.22130	  0.20000	 -0.42857	  0.20000	 -0.55034	  0.20000	 -1.28588	  0.20000	 -1.44145	  0.20000	 -1.35874	  0.20000	 -1.34518	  0.20000	 -1.57714	  0.20000	 -1.46640	  0.20000	 13.47098	  0.20000	  3.93289	  0.20000	  3.35358	  0.20000	 -0.42489	  0.20000	 42.75600	  0.20000	 29.38995	  0.20000	 21.07171	
  0.22000	 60.51110	  0.22000	 58.51771	  0.22000	 -0.14298	  0.22000	 -0.07867	  0.22000	 12.96586	  0.22000	  3.39215	  0.22000	  7.40898	  0.22000	 -0.35346	  0.22000	 -0.46290	  0.22000	 -0.56591	  0.22000	  0.33473	  0.22000	  0.11115	  0.22000	403.52991	  0.22000	  0.38742	  0.22000	  0.10331	  0.22000	 -0.21033	  0.22000	 -0.53751	  0.22000	 -0.65577	  0.22000	 -1.36387	  0.22000	 -1.50614	  0.22000	 -1.40490	  0.22000	 -1.37327	  0.22000	 -1.56714	  0.22000	 -1.40615	  0.22000	 21.46405	  0.22000	  7.22778	  0.22000	  2.79103	  0.22000	 -0.52260	  0.22000	 44.66122	  0.22000	 29.65089	  0.22000	 20.65011	
  0.24000	 64.58581	  0.24000	 60.92309	  0.24000	 -0.07750	  0.24000	  0.00132	  0.24000	 14.93446	  0.24000	  3.72079	  0.24000	  8.70534	  0.24000	 -0.43804	  0.24000	 -0.54694	  0.24000	 -0.64951	  0.24000	  0.37847	  0.24000	  0.14379	  0.24000	396.07828	  0.24000	  0.46306	  0.24000	  0.15553	  0.24000	 -0.20216	  0.24000	 -0.62925	  0.24000	 -0.74454	  0.24000	 -1.44439	  0.24000	 -1.57324	  0.24000	 -1.45306	  0.24000	 -1.40210	  0.24000	 -1.56251	  0.24000	 -1.35509	  0.24000	 29.15409	  0.24000	  9.65765	  0.24000	  2.03361	  0.24000	 -0.60346	  0.24000	 46.93075	  0.24000	 30.19108	  0.24000	 20.48229	
  0.26000	 69.25179	  0.26000	 63.72089	  0.26000	 -0.08621	  0.26000	  0.02037	  0.26000	 16.66271	  0.26000	  3.77506	  0.26000	  9.45592	  0.26000	 -0.52826	  0.26000	 -0.63686	  0.26000	 -0.73878	  0.26000	  0.41469	  0.26000	  0.17584	  0.26000	389.88858	  0.26000	  0.53779	  0.26000	  0.22692	  0.26000	 -0.14185	  0.26000	 -0.60082	  0.26000	 -0.72334	  0.26000	 -1.51784	  0.26000	 -1.63174	  0.26000	 -1.49049	  0.26000	 -1.39787	  0.26000	 -1.54989	  0.26000	 -1.33321	  0.26000	 36.11117	  0.26000	 12.33957	  0.26000	  1.20635	  0.26000	 -0.61917	  0.26000	 49.17771	  0.26000	 30.68967	  0.26000	 20.28352	
  0.28000	 73.68150	  0.28000	 66.11724	  0.28000	 -0.07547	  0.28000	  0.04156	  0.28000	 18.32413	  0.28000	  3.64213	  0.28000	  9.84537	  0.28000	 -0.59703	  0.28000	 -0.70504	  0.28000	 -0.80633	  0.28000	  0.43878	  0.28000	  0.19677	  0.28000	384.93842	  0.28000	  0.59266	  0.28000	  0.27641	  0.28000	 -0.10391	  0.28000	 -0.59485	  0.28000	 -0.71909	  0.28000	 -1.57577	  0.28000	 -1.67848	  0.28000	 -1.52441	  0.28000	 -1.39874	  0.28000	 -1.53569	  0.28000	 -1.30171	  0.28000	 44.40103	  0.28000	 15.57224	  0.28000	  0.49831	  0.28000	 -0.63187	  0.28000	 50.86437	  0.28000	 30.70399	  0.28000	 19.66889	
  0.30000	 78.77989	  0.30000	 69.05963	  0.30000	 -0.04539	  0.30000	  0.07831	  0.30000	 19.31276	  0.30000	  3.34783	  0.30000	  9.86174	  0.30000	 -0.63964	  0.30000	 -0.74796	  0.30000	 -0.84939	  0.30000	  0.44486	  0.30000	  0.20310	  0.30000	380.37045	  0.30000	  0.62963	  0.30000	  0.31514	  0.30000	 -0.06512	  0.30000	 -0.56444	  0.30000	 -0.69166	  0.30000	 -1.60288	  0.30000	 -1.69874	  0.30000	 -1.53884	  0.30000	 -1.38793	  0.30000	 -1.51667	  0.30000	 -1.27876	  0.30000	 51.41889	  0.30000	 17.85792	  0.30000	  0.15251	  0.30000	 -0.63000	  0.30000	 52.83719	  0.30000	 30.95887	  0.30000	 19.31323	
  0.32000	 83.74557	  0.32000	 71.77077	  0.32000	 -0.07694	  0.32000	  0.06193	  0.32000	 20.07391	  0.32000	  2.95192	  0.32000	  9.70327	  0.32000	 -0.68422	  0.32000	 -0.79177	  0.32000	 -0.89232	  0.32000	  0.44233	  0.32000	  0.20033	  0.32000	375.90689	  0.32000	  0.65515	  0.32000	  0.34318	  0.32000	 -0.03489	  0.32000	 -0.53827	  0.32000	 -0.66993	  0.32000	 -1.63977	  0.32000	 -1.72871	  0.32000	 -1.55869	  0.32000	 -1.38654	  0.32000	 -1.51620	  0.32000	 -1.28029	  0.32000	 58.85059	  0.32000	 20.29054	  0.32000	 -0.13310	  0.32000	 -0.61876	  0.32000	 54.53852	  0.32000	 31.00019	  0.32000	 18.86542	
  0.34000	 88.79356	  0.34000	 74.52413	  0.34000	 -0.08511	  0.34000	  0.06182	  0.34000	 20.56988	  0.34000	  2.64595	  0.34000	  9.40285	  0.34000	 -0.72591	  0.34000	 -0.83317	  0.34000	 -0.93331	  0.34000	  0.43374	  0.34000	  0.19325	  0.34000	370.97705	  0.34000	  0.67131	  0.34000	  0.36419	  0.34000	 -0.00728	  0.34000	 -0.50660	  0.34000	 -0.64171	  0.34000	 -1.66844	  0.34000	 -1.75182	  0.34000	 -1.57642	  0.34000	 -1.38237	  0.34000	 -1.51144	  0.34000	 -1.27924	  0.34000	 65.80952	  0.34000	 22.95424	  0.34000	 -0.35228	  0.34000	 -0.60567	  0.34000	 56.33559	  0.34000	 31.13904	  0.34000	 18.48536	
  0.36000	 94.01771	  0.36000	 77.38885	  0.36000	 -0.05400	  0.36000	  0.09202	  0.36000	 20.63401	  0.36000	  2.22389	  0.36000	  8.82745	  0.36000	 -0.71862	  0.36000	 -0.82471	  0.36000	 -0.92401	  0.36000	  0.42629	  0.36000	  0.18140	  0.36000	365.77664	  0.36000	  0.70175	  0.36000	  0.38283	  0.36000	 -0.01040	  0.36000	 -0.55432	  0.36000	 -0.68521	  0.36000	 -1.67193	  0.36000	 -1.75336	  0.36000	 -1.57415	  0.36000	 -1.38941	  0.36000	 -1.49945	  0.36000	 -1.24045	  0.36000	 72.13061	  0.36000	 25.16597	  0.36000	 -0.40935	  0.36000	 -0.62869	  0.36000	 58.38056	  0.36000	 31.52309	  0.36000	 18.32180	
  0.38000	 98.89114	  0.38000	 79.76221	  0.38000	 -0.07278	  0.38000	  0.08602	  0.38000	 20.01904	  0.38000	  1.64889	  0.38000	  7.82653	  0.38000	 -0.79909	  0.38000	 -0.90452	  0.38000	 -1.00298	  0.38000	  0.41740	  0.38000	  0.17279	  0.38000	360.02142	  0.38000	  0.72539	  0.38000	  0.40956	  0.38000	  0.01881	  0.38000	 -0.52939	  0.38000	 -0.66513	  0.38000	 -1.73465	  0.38000	 -1.80623	  0.38000	 -1.61611	  0.38000	 -1.39802	  0.38000	 -1.50281	  0.38000	 -1.24185	  0.38000	 78.68347	  0.38000	 27.62568	  0.38000	 -0.42129	  0.38000	 -0.63703	  0.38000	 60.34306	  0.38000	 31.83328	  0.38000	 18.09239	
  0.40000	103.88661	  0.40000	 82.25049	  0.40000	 -0.07026	  0.40000	  0.09153	  0.40000	 19.28947	  0.40000	  1.09938	  0.40000	  6.78295	  0.40000	 -0.78141	  0.40000	 -0.88606	  0.40000	 -0.98388	  0.40000	  0.39276	  0.40000	  0.14835	  0.40000	353.85184	  0.40000	  0.72906	  0.40000	  0.41333	  0.40000	  0.02144	  0.40000	 -0.53358	  0.40000	 -0.66907	  0.40000	 -1.72080	  0.40000	 -1.79339	  0.40000	 -1.60310	  0.40000	 -1.39447	  0.40000	 -1.49788	  0.40000	 -1.23540	  0.40000	 84.61273	  0.40000	 29.61149	  0.40000	 -0.41451	  0.40000	 -0.62686	  0.40000	 62.43911	  0.40000	 32.29969	  0.40000	 18.00982	
  0.42000	109.00218	  0.42000	 84.76853	  0.42000	 -0.06544	  0.42000	  0.10491	  0.42000	 18.00262	  0.42000	  0.38377	  0.42000	  5.37624	  0.42000	 -0.82393	  0.42000	 -0.92737	  0.42000	 -1.02403	  0.42000	  0.38654	  0.42000	  0.13954	  0.42000	346.95844	  0.42000	  0.76857	  0.42000	  0.44815	  0.42000	  0.04484	  0.42000	 -0.53693	  0.42000	 -0.67390	  0.42000	 -1.75850	  0.42000	 -1.82363	  0.42000	 -1.62358	  0.42000	 -1.39977	  0.42000	 -1.48829	  0.42000	 -1.20880	  0.42000	 89.85859	  0.42000	 31.00511	  0.42000	 -0.44423	  0.42000	 -0.64816	  0.42000	 64.90152	  0.42000	 33.10126	  0.42000	 18.17595	
  0.44000	113.99435	  0.44000	 87.05575	  0.44000	 -0.06456	  0.44000	  0.11514	  0.44000	 16.01763	  0.44000	 -0.22763	  0.44000	  3.87249	  0.44000	 -0.85109	  0.44000	 -0.95287	  0.44000	 -1.04799	  0.44000	  0.37561	  0.44000	  0.12461	  0.44000	339.60709	  0.44000	  0.81288	  0.44000	  0.48486	  0.44000	  0.06460	  0.44000	 -0.55239	  0.44000	 -0.69022	  0.44000	 -1.78908	  0.44000	 -1.84796	  0.44000	 -1.63760	  0.44000	 -1.40738	  0.44000	 -1.47824	  0.44000	 -1.17627	  0.44000	 94.74573	  0.44000	 32.03778	  0.44000	 -0.48121	  0.44000	 -0.67664	  0.44000	 67.56783	  0.44000	 34.10812	  0.44000	 18.52135	
  0.46000	118.86980	  0.46000	 89.07733	  0.46000	 -0.09379	  0.46000	  0.10173	  0.46000	 13.76314	  0.46000	 -0.55602	  0.46000	  2.55635	  0.46000	 -0.95645	  0.46000	 -1.05593	  0.46000	 -1.14871	  0.46000	  0.39180	  0.46000	  0.13774	  0.46000	331.90591	  0.46000	  0.88693	  0.46000	  0.55574	  0.46000	  0.12584	  0.46000	 -0.51689	  0.46000	 -0.65985	  0.46000	 -1.87813	  0.46000	 -1.92044	  0.46000	 -1.69042	  0.46000	 -1.41045	  0.46000	 -1.46028	  0.46000	 -1.13620	  0.46000	 98.95892	  0.46000	 32.47205	  0.46000	 -0.50945	  0.46000	 -0.69853	  0.46000	 70.63507	  0.46000	 35.47869	  0.46000	 19.13578	
  0.48000	123.89254	  0.48000	 91.07152	  0.48000	 -0.10303	  0.48000	  0.12407	  0.48000	 11.07004	  0.48000	 -0.68436	  0.48000	  1.39766	  0.48000	 -1.05094	  0.48000	 -1.14879	  0.48000	 -1.23959	  0.48000	  0.39699	  0.48000	  0.13861	  0.48000	324.23831	  0.48000	  0.96749	  0.48000	  0.63464	  0.48000	  0.19279	  0.48000	 -0.48294	  0.48000	 -0.63623	  0.48000	 -1.95079	  0.48000	 -1.97766	  0.48000	 -1.72422	  0.48000	 -1.41046	  0.48000	 -1.44541	  0.48000	 -1.10855	  0.48000	102.14557	  0.48000	 32.00803	  0.48000	 -0.56708	  0.48000	 -0.74180	  0.48000	 74.21564	  0.48000	 37.53355	  0.48000	 20.25399	
  0.50000	128.48926	  0.50000	 92.48271	  0.50000	 -0.08725	  0.50000	  0.13478	  0.50000	  7.90580	  0.50000	 -0.71249	  0.50000	  0.11021	  0.50000	 -1.03952	  0.50000	 -1.13535	  0.50000	 -1.22447	  0.50000	  0.38060	  0.50000	  0.12083	  0.50000	316.32047	  0.50000	  1.00819	  0.50000	  0.67135	  0.50000	  0.22089	  0.50000	 -0.47191	  0.50000	 -0.62294	  0.50000	 -1.94266	  0.50000	 -1.96773	  0.50000	 -1.71363	  0.50000	 -1.39939	  0.50000	 -1.41264	  0.50000	 -1.05303	  0.50000	105.41687	  0.50000	 31.42515	  0.50000	 -0.57969	  0.50000	 -0.74643	  0.50000	 77.59082	  0.50000	 39.46574	  0.50000	 21.40462	
  0.52000	133.30444	  0.52000	 94.08994	  0.52000	 -0.07794	  0.52000	  0.14226	  0.52000	  4.65557	  0.52000	 -0.72297	  0.52000	 -0.62122	  0.52000	 -1.05090	  0.52000	 -1.14494	  0.52000	 -1.23244	  0.52000	  0.38020	  0.52000	  0.12142	  0.52000	307.82538	  0.52000	  1.05359	  0.52000	  0.71914	  0.52000	  0.27132	  0.52000	 -0.42094	  0.52000	 -0.57247	  0.52000	 -1.94236	  0.52000	 -1.96240	  0.52000	 -1.70593	  0.52000	 -1.37407	  0.52000	 -1.37229	  0.52000	 -1.00194	  0.52000	107.96941	  0.52000	 30.26559	  0.52000	 -0.56943	  0.52000	 -0.72906	  0.52000	 81.26060	  0.52000	 41.75468	  0.52000	 22.96400	
  0.54000	137.72704	  0.54000	 94.96717	  0.54000	 -0.17287	  0.54000	  0.11001	  0.54000	  1.92200	  0.54000	 -1.09361	  0.54000	 -0.98501	  0.54000	 -1.29958	  0.54000	 -1.38810	  0.54000	 -1.46955	  0.54000	  0.42703	  0.54000	  0.15801	  0.54000	299.51477	  0.54000	  1.22955	  0.54000	  0.89015	  0.54000	  0.41945	  0.54000	 -0.33517	  0.54000	 -0.50714	  0.54000	 -2.14389	  0.54000	 -2.12605	  0.54000	 -1.81579	  0.54000	 -1.38519	  0.54000	 -1.34661	  0.54000	 -0.94042	  0.54000	110.14622	  0.54000	 28.55192	  0.54000	 -0.67354	  0.54000	 -0.81760	  0.54000	 85.43379	  0.54000	 44.58350	  0.54000	 25.12171	
  0.56000	141.96219	  0.56000	 95.44656	  0.56000	 -0.13903	  0.56000	  0.14210	  0.56000	  0.09892	  0.56000	 -1.07637	  0.56000	 -0.96861	  0.56000	 -1.27143	  0.56000	 -1.35786	  0.56000	 -1.43745	  0.56000	  0.41727	  0.56000	  0.14887	  0.56000	291.83075	  0.56000	  1.28179	  0.56000	  0.94535	  0.56000	  0.47679	  0.56000	 -0.27810	  0.56000	 -0.45043	  0.56000	 -2.10108	  0.56000	 -2.08224	  0.56000	 -1.77387	  0.56000	 -1.34571	  0.56000	 -1.28908	  0.56000	 -0.87247	  0.56000	111.54119	  0.56000	 26.08088	  0.56000	 -0.67348	  0.56000	 -0.80429	  0.56000	 90.03104	  0.56000	 47.89872	  0.56000	 27.76598	
  0.58000	146.49358	  0.58000	 96.12406	  0.58000	 -0.13017	  0.58000	  0.17902	  0.58000	 -0.99297	  0.58000	 -1.21511	  0.58000	 -1.10405	  0.58000	 -1.39521	  0.58000	 -1.47805	  0.58000	 -1.55385	  0.58000	  0.44312	  0.58000	  0.17143	  0.58000	283.60718	  0.58000	  1.40817	  0.58000	  1.07456	  0.58000	  0.60133	  0.58000	 -0.17658	  0.58000	 -0.35981	  0.58000	 -2.16778	  0.58000	 -2.12665	  0.58000	 -1.79410	  0.58000	 -1.31222	  0.58000	 -1.22285	  0.58000	 -0.78573	  0.58000	112.38734	  0.58000	 23.20467	  0.58000	 -0.73492	  0.58000	 -0.84262	  0.58000	 94.82809	  0.58000	 51.47625	  0.58000	 30.66784	
  0.60000	151.22842	  0.60000	 96.99533	  0.60000	 -0.09344	  0.60000	  0.32788	  0.60000	 -0.90011	  0.60000	 -1.11568	  0.60000	 -1.00836	  0.60000	 -1.27180	  0.60000	 -1.35282	  0.60000	 -1.42737	  0.60000	  0.40172	  0.60000	  0.13275	  0.60000	275.20724	  0.60000	  1.41259	  0.60000	  1.08242	  0.60000	  0.61670	  0.60000	 -0.14395	  0.60000	 -0.32049	  0.60000	 -2.05365	  0.60000	 -2.02545	  0.60000	 -1.71246	  0.60000	 -1.27099	  0.60000	 -1.16946	  0.60000	 -0.72686	  0.60000	112.66510	  0.60000	 20.00301	  0.60000	 -0.70195	  0.60000	 -0.80339	  0.60000	 99.89995	  0.60000	 55.40162	  0.60000	 33.90949	
  0.62000	155.08710	  0.62000	 96.66299	  0.62000	 -0.11528	  0.62000	  0.49208	  0.62000	 -1.05835	  0.62000	 -1.28204	  0.62000	 -1.17041	  0.62000	 -1.38801	  0.62000	 -1.46385	  0.62000	 -1.53303	  0.62000	  0.42071	  0.62000	  0.14870	  0.62000	266.16647	  0.62000	  1.53306	  0.62000	  1.20923	  0.62000	  0.74449	  0.62000	 -0.03140	  0.62000	 -0.22103	  0.62000	 -2.10098	  0.62000	 -2.05138	  0.62000	 -1.71395	  0.62000	 -1.23086	  0.62000	 -1.10393	  0.62000	 -0.65180	  0.62000	113.65074	  0.62000	 17.64450	  0.62000	 -0.75094	  0.62000	 -0.83105	  0.62000	105.72355	  0.62000	 60.15536	  0.62000	 38.22971	
  0.64000	159.89284	  0.64000	 97.58134	  0.64000	 -0.11055	  0.64000	  0.81347	  0.64000	 -0.92117	  0.64000	 -1.13864	  0.64000	 -1.03058	  0.64000	 -1.26455	  0.64000	 -1.33913	  0.64000	 -1.40751	  0.64000	  0.36467	  0.64000	  0.10016	  0.64000	255.88242	  0.64000	  1.46858	  0.64000	  1.15476	  0.64000	  0.71350	  0.64000	 -0.01356	  0.64000	 -0.19486	  0.64000	 -1.98579	  0.64000	 -1.95276	  0.64000	 -1.64185	  0.64000	 -1.20316	  0.64000	 -1.08724	  0.64000	 -0.65399	  0.64000	113.92000	  0.64000	 15.01641	  0.64000	 -0.67016	  0.64000	 -0.75648	  0.64000	111.34714	  0.64000	 64.77405	  0.64000	 42.67244	
  0.66000	165.10844	  0.66000	 98.96461	  0.66000	 -0.05765	  0.66000	  1.36216	  0.66000	 -0.75640	  0.66000	 -0.96677	  0.66000	 -0.86279	  0.66000	 -1.09348	  0.66000	 -1.16774	  0.66000	 -1.23630	  0.66000	  0.29994	  0.66000	  0.03965	  0.66000	244.69247	  0.66000	  1.42794	  0.66000	  1.11825	  0.66000	  0.68752	  0.66000	 -0.01155	  0.66000	 -0.18327	  0.66000	 -1.83454	  0.66000	 -1.82260	  0.66000	 -1.54152	  0.66000	 -1.16891	  0.66000	 -1.05219	  0.66000	 -0.62516	  0.66000	114.37772	  0.66000	 12.40274	  0.66000	 -0.62749	  0.66000	 -0.71035	  0.66000	116.68096	  0.66000	 69.15925	  0.66000	 46.88431	
  0.68000	169.91121	  0.68000	100.08924	  0.68000	 -0.03141	  0.68000	  1.82838	  0.68000	 -0.69083	  0.68000	 -0.90004	  0.68000	 -0.79652	  0.68000	 -1.09109	  0.68000	 -1.16447	  0.68000	 -1.23215	  0.68000	  0.25505	  0.68000	 -0.00013	  0.68000	231.24429	  0.68000	  1.39746	  0.68000	  1.09682	  0.68000	  0.68216	  0.68000	  0.01249	  0.68000	 -0.15741	  0.68000	 -1.80057	  0.68000	 -1.78882	  0.68000	 -1.51690	  0.68000	 -1.15497	  0.68000	 -1.03850	  0.68000	 -0.62450	  0.68000	115.23714	  0.68000	 10.35208	  0.68000	 -0.61761	  0.68000	 -0.69442	  0.68000	122.15060	  0.68000	 73.74076	  0.68000	 51.29569	
  0.70000	174.94859	  0.70000	101.66536	  0.70000	 -0.01162	  0.70000	  2.29605	  0.70000	 -0.57048	  0.70000	 -0.77396	  0.70000	 -0.67364	  0.70000	 -0.99766	  0.70000	 -1.07074	  0.70000	 -1.13840	  0.70000	  0.21285	  0.70000	 -0.03665	  0.70000	216.78983	  0.70000	  1.35043	  0.70000	  1.05552	  0.70000	  0.65574	  0.70000	  0.02106	  0.70000	 -0.14102	  0.70000	 -1.71814	  0.70000	 -1.71816	  0.70000	 -1.46694	  0.70000	 -1.13474	  0.70000	 -1.02401	  0.70000	 -0.62087	  0.70000	116.41695	  0.70000	  8.61468	  0.70000	 -0.56010	  0.70000	 -0.64041	  0.70000	126.93690	  0.70000	 77.67960	  0.70000	 55.03397	
