0.95,65.412,1,59.671,1,68.876,0.9,150.49,0.7,0.8,0.8,50.39,0.8,40,0.95,34.078,0.9,90,0.92,90,0.85,37.43,0.85,69,1.025,34.283,0.48809,0.10626,0.38659,0.21143,0.1344,0.22985,0.16706,0.33851,0.17812,0.21793,0.15311,0.42923,51749
0.95,65.412,1,59.671,1,68.876,0.9,150.49,0.7,0.8,0.8,50.39,0.8,40,0.95,34.078,0.9,90,0.92,90,0.85,37.43,0.85,69,1.025,34.283,0.48809,0.10626,0.38659,0.21143,0.1344,0.22985,0.16706,0.33851,0.17812,0.21793,0.15311,0.42923,51749
0.99865,63.006,0.97567,58.103,1.0243,68.318,0.89189,154.95,0.74055,0.82433,0.82433,48.705,0.82433,42.627,0.91756,34.756,0.87567,86.389,0.97352,91.622,0.89865,36.225,0.89865,68.74,0.9804,32.902,0.45125,0.10663,0.36556,0.21813,0.10202,0.19421,0.16393,0.37371,0.1865,0.27283,0.16695,0.39127,49085
0.89138,63.659,0.92146,60.084,0.94912,71.517,1.0032,166.13,0.70148,0.79226,0.79226,57.548,0.79226,48.901,1.061,44.136,0.82146,85.098,0.87709,95.236,1.0071,45.227,0.87766,65.681,0.881,40.073,0.54025,0.088599,0.43798,0.20972,0.14362,0.27126,0.1596,0.25194,0.21179,0.30474,0.17311,0.39651,58979
0.971,61.262,0.9617,59.178,1.0383,68.389,0.88723,157.34,0.76384,0.81606,0.8383,48.15,0.81606,42.335,0.89893,34.228,0.8617,85.259,0.94866,92.553,0.9266,36.183,0.89324,67.051,1.0104,32.62,0.45015,0.10499,0.34792,0.21139,0.11397,0.19887,0.16667,0.34931,0.17861,0.22964,0.15336,0.38755,46332
0.83274,55.625,0.89182,53.436,0.9205,92.566,1.0516,160.29,0.69262,0.77473,0.78306,55.725,0.77473,40.874,0.80576,37.42,1.1046,89.582,0.82438,94.312,0.87868,44.433,0.86619,71.406,0.84748,29.415,0.56938,0.095439,0.45956,0.20367,0.17727,0.28334,0.19799,0.30856,0.20886,0.41332,0.16549,0.48787,71576
1.034,64.447,0.93646,58.236,0.99576,66.927,0.9466,157.59,0.8059,0.84632,0.86354,47.139,0.84632,43.219,0.86528,38.807,0.94942,85.911,1.0167,93.815,0.9093,35.399,0.88347,64.484,1.0645,28.395,0.45377,0.10798,0.37097,0.18527,0.084651,0.17962,0.13605,0.37898,0.1613,0.19467,0.13532,0.4054,42811
0.77021,61.948,0.85615,78.122,0.86037,53.095,1.1355,173.64,0.66109,0.75685,0.75808,45.112,0.94262,40.229,1.2226,43.9,0.76419,73.591,0.76898,87.214,0.85422,35.562,0.85238,58.544,1.2368,14.532,0.60742,0.20708,0.45003,0.1179,0.18869,0.56849,0.088931,0.40331,0.22357,0.57885,0.087245,0.48091,79805
1.1885,50.085,0.87464,72.954,1.106,67.306,0.87753,157.31,0.90894,0.92046,0.78235,44.969,0.92046,40.917,1.1404,41.904,1.1643,70.64,0.82601,91.263,1.0814,31.539,1.0741,53.355,1.1971,34.382,0.30559,0.13306,0.17704,0.14187,0.16244,0.19625,0.057777,0.22659,0.14311,0.15459,0.070963,0.25145,21632
1.1911,49.725,0.88632,72.431,1.0952,67.819,0.87755,157.28,0.91068,0.92171,0.78947,45.661,0.92171,41.05,1.1238,41.543,1.168,69.765,0.82279,90.183,1.0843,32.016,1.0747,53.316,1.1782,34.704,0.30241,0.13461,0.19252,0.14717,0.1529,0.22742,0.065861,0.21939,0.13993,0.14553,0.070487,0.26311,22340
0.9992,52.894,0.9935,78.809,0.99552,70.374,0.99514,162.95,0.92666,0.93321,0.76839,43.964,0.93321,40.521,0.97187,36.766,0.98549,75.068,1.009,84.335,0.98152,32.474,0.97734,55.415,1.22,28.034,0.40142,0.064993,0.26367,0.1054,0.075245,0.23391,0.14839,0.23638,0.068638,0.18754,0.11061,0.34813,27480
0.9424,42.851,0.86081,64.369,0.9807,63.937,1.0304,164.15,0.76362,0.93704,0.7642,43.436,0.93704,45.411,0.92129,51.377,0.93182,72.609,1.064,91.775,1.1199,33.481,0.94831,42.505,1.2268,30.749,0.47959,0.071523,0.3278,0.10158,0.10655,0.32603,0.16432,0.20245,0.09469,0.31245,0.11826,0.37903,39562
0.79108,45.01,0.85231,89.003,0.87399,75.821,1.1245,154.77,0.67426,0.76597,0.75303,40.466,0.94723,40.086,0.78657,45.553,0.78882,67.512,1.2103,71.342,1.1436,57.847,1.1429,49.928,1.245,23.14,0.47989,0.13177,0.39755,0.1137,0.1435,0.41681,0.16396,0.33867,0.10485,0.48086,0.099488,0.40297,54417
0.92058,52.558,0.85959,70.548,0.94961,59.379,0.86071,155.68,0.75074,0.93851,0.76259,50.372,0.93851,44.737,0.90187,34.631,0.9112,71.488,1.0851,89.022,1.1233,35.213,1.1205,54.336,0.92396,22.933,0.51422,0.074601,0.40621,0.13901,0.092409,0.41254,0.14397,0.25859,0.15681,0.32475,0.15274,0.26772,48667
0.92443,48.121,0.8598,69.817,0.95186,67.598,0.86095,161.2,0.93366,0.93825,0.88331,56.453,0.81781,44.268,0.9053,45.724,1.2159,58.211,0.78024,82.092,1.1227,40.895,0.93913,58.525,1.229,27.689,0.48329,0.080753,0.37466,0.11894,0.10962,0.35316,0.17454,0.21927,0.067097,0.37899,0.11412,0.42043,44534
0.97067,61.026,0.85868,76.896,0.94023,56.098,0.8597,161.4,0.74124,0.81007,0.7614,46.637,0.81007,47.437,0.88756,54.001,0.89601,71.972,0.77679,86.424,0.93154,34.223,1.1232,55.364,0.90757,39.835,0.54475,0.098364,0.45852,0.20932,0.072234,0.39356,0.15838,0.27498,0.20522,0.33258,0.19019,0.35506,60614
1.2278,42.257,1.0507,67.741,0.94235,68.71,0.85993,156.26,0.93519,0.93934,0.76167,47.568,0.81148,42.738,1.2105,37.011,1.2191,75.408,1.0971,96.849,0.93347,30.555,0.93081,60.577,1.2309,33.748,0.37475,0.20272,0.32691,0.14288,0.21893,0.42042,0.061549,0.24795,0.21307,0.47468,0.065185,0.36571,276.41
1.2427,42.8,1.1174,68.23,1.0818,63.101,0.85326,150.78,0.7437,0.81221,0.75383,46.517,0.90449,44.61,1.237,45.561,1.2398,69.239,0.86404,98.965,0.87742,30.876,1.078,71.285,0.90802,31.309,0.31897,0.23426,0.17957,0.18456,0.22411,0.22633,0.12084,0.2622,0.23942,0.32804,0.11582,0.22571,37276
0.84149,32.076,1.131,56.559,0.86768,79.795,0.8519,155.09,0.94716,0.78626,0.91394,44.695,0.92348,47.979,0.83817,31.343,0.83983,73.16,0.81646,93.446,1.1085,30.106,1.108,56.15,1.2463,29.399,0.45665,0.12547,0.20722,0.093061,0.14323,0.39916,0.16459,0.17632,0.085969,0.33947,0.11771,0.28338,35541
0.99121,49.577,1.0999,66.163,1.0452,67.394,1.0036,161.43,0.79397,0.94462,0.85493,47.742,0.88007,43.306,0.98245,33.539,0.98682,78.016,1.1728,98.36,0.89214,31.081,0.8908,57.8,0.99279,35.647,0.41884,0.083462,0.21609,0.17584,0.1014,0.19245,0.13706,0.30362,0.17441,0.28814,0.12499,0.22582,232.91
0.93665,45.626,0.94346,71.113,1.1108,69.676,1.0952,162.47,0.89164,0.94799,0.91444,50.467,0.92384,43.436,0.83695,43.285,0.83858,77.999,1.2211,99.218,1.0535,37.005,1.053,53.345,1.1538,27.727,0.24592,0.1569,0.15832,0.09431,0.16733,0.19327,0.12422,0.24443,0.16496,0.16204,0.10911,0.16391,21884
1.0642,53.377,1.114,66.66,1.0747,68.187,0.96028,160.66,0.83795,0.88976,0.88172,45.865,0.89978,44.425,0.91693,34.187,0.92007,76.265,1.1028,94.825,0.88026,30.776,0.8793,55.613,0.92435,36.184,0.38367,0.097279,0.22643,0.19456,0.069218,0.16992,0.12465,0.37088,0.18824,0.34337,0.15148,0.17382,33123
0.97733,50.157,0.86639,56.921,0.8628,73.383,1.1404,158.75,0.65944,0.94965,0.94376,46.327,0.75853,55.924,0.76525,30.361,0.76553,74.051,1.2449,99.221,0.85276,35.924,1.133,61.835,0.76593,42.183,0.61187,0.14045,0.39978,0.081177,0.14407,0.53143,0.13588,0.28077,0.14407,0.57054,0.11151,0.41062,65316
1.1742,49.872,0.92323,64.091,0.9072,64.247,1.1071,158.33,0.6922,0.80704,0.78075,50.026,0.78812,45.077,1.1716,40.929,0.81941,77.265,0.87392,90.631,1.0744,30.317,1.074,52.819,1.1746,36.329,0.38352,0.21365,0.4184,0.15595,0.20393,0.16014,0.0778,0.31812,0.1912,0.24833,0.064815,0.45605,44814
0.97397,49.491,1.1034,66.458,1.0312,66.58,0.99259,160.68,0.80512,0.93071,0.84743,47.188,0.88507,43.54,0.96584,34.082,0.96989,78.236,1.1783,98.477,0.88912,31.255,0.88788,57.324,0.97544,36.198,0.42417,0.086945,0.22296,0.17575,0.10478,0.18962,0.14476,0.30141,0.17642,0.30499,0.12792,0.18573,233.43
0.97166,49.332,1.1008,66.388,1.0294,66.57,0.99112,160.78,0.80352,0.92885,0.84642,47.165,0.88367,43.541,0.96878,34.102,0.96762,78.156,1.1791,98.493,0.89182,31.242,0.89059,57.295,0.97311,36.242,0.42658,0.086881,0.22477,0.17579,0.11111,0.18154,0.14565,0.29815,0.17757,0.30527,0.1286,0.18006,233.67
1.0104,49.562,1.1096,67.274,1.0469,66.152,1.0134,160.81,0.78463,0.90685,0.86098,46.922,0.89364,43.072,0.93733,34.211,0.94085,79.14,1.1878,98.678,0.88396,31.089,0.88288,57.699,1.0117,36.747,0.41925,0.10623,0.18767,0.1702,0.098681,0.18098,0.13286,0.31578,0.1781,0.28218,0.11476,0.22334,31404
0.86546,51.398,0.98066,67.298,1.0888,67.647,1.0689,156.41,0.87531,0.94006,0.89712,43.706,0.81963,42.21,1.1035,35.177,1.1056,77.269,0.97081,96.909,1.0155,30.647,0.86953,58.043,0.86622,37.467,0.4249,0.079839,0.22048,0.16543,0.14947,0.25259,0.12479,0.2369,0.16317,0.2501,0.12356,0.28617,33977
0.96563,49.403,1.094,66.471,1.0245,66.495,0.98728,160.49,0.81051,0.92399,0.85125,47.398,0.88004,43.599,0.97642,34.064,0.98032,77.965,1.181,98.265,0.88767,31.551,0.88647,57.42,0.96705,35.979,0.43111,0.086945,0.23333,0.17576,0.11484,0.18093,0.14742,0.2915,0.18014,0.31193,0.13063,0.17093,34145
0.8495,50.653,0.9626,64.368,1.0972,68.293,0.91335,154.37,0.71891,0.94143,0.90443,47.457,0.81001,44.417,0.84589,31.813,0.84769,74.713,0.94028,95.898,0.86738,30.557,0.86683,55.881,1.128,37.947,0.42374,0.095451,0.19314,0.13752,0.17152,0.20767,0.2046,0.299,0.15302,0.21022,0.13478,0.28045,35992
0.78753,57.858,1.1422,67.283,0.88037,62.898,1.1236,165.71,0.67599,0.78028,0.76633,41.205,0.93912,42.208,1.2024,32.826,1.2031,74.567,0.82178,94.724,1.1063,35.436,0.85635,58.725,0.78778,36.526,0.28995,0.22779,0.19654,0.13922,0.22825,0.31676,0.051909,0.21851,0.22109,0.21024,0.066116,0.24605,30090
0.78951,48.856,0.89471,63.226,1.129,71.308,0.87516,159.92,0.67737,0.78188,0.76719,45.747,0.93854,49.226,1.1999,33.645,0.7888,81.288,1.2374,99.731,1.104,30.221,1.1038,56.982,0.78977,33.609,0.40703,0.058692,0.15996,0.17044,0.13813,0.37054,0.10838,0.17289,0.16995,0.31332,0.16047,0.26979,33241
1.0451,51.568,1.1154,66.776,0.98454,68.31,1.0331,161.23,0.76516,0.93568,0.87385,45.994,0.9018,43.074,1.039,33.823,0.91325,77.169,1.068,98.869,0.95633,30.931,0.95541,58.9,1.0462,35.887,0.42254,0.093072,0.25581,0.17183,0.063828,0.19446,0.10904,0.293,0.15463,0.19827,0.11828,0.31271,228.58
1.0377,51.53,1.1163,66.812,0.9887,68.352,1.0285,161.19,0.7698,0.93102,0.87577,46.059,0.90301,43.074,1.0443,34.114,0.90914,77.04,1.0726,98.898,0.95366,31.148,0.9603,58.925,1.0387,35.799,0.42398,0.091427,0.25786,0.17484,0.065449,0.19819,0.10849,0.29014,0.15636,0.20462,0.12019,0.31329,229.78
1.1687,50.812,1.1371,70.226,1.0883,67.713,1.1035,158.6,0.88104,0.81928,0.79813,44.541,0.93201,41.316,0.86265,35.363,0.81091,77.858,0.87345,99.507,0.88967,32.2,1.0774,61.273,1.1691,35.257,0.32255,0.13876,0.1648,0.11472,0.15264,0.20287,0.067515,0.27298,0.13941,0.13549,0.097925,0.16584,21377
0.76736,50.657,0.86607,65.622,1.1403,74.64,0.86077,161.51,0.65723,0.94885,0.94552,41.941,0.94716,40.387,1.2376,36.836,1.2294,82.728,1.2393,99.241,0.85625,30.243,0.85666,57.03,0.76742,35.993,0.37861,0.12133,0.1362,0.16098,0.14376,0.30022,0.085795,0.23326,0.22013,0.45066,0.13299,0.31803,35770
1.0643,52.163,1.1205,67.348,1.009,68.152,1.0438,161.03,0.75475,0.9334,0.88509,45.962,0.90891,43.59,1.0702,34.215,0.95197,77.067,1.032,99.036,0.97833,31.003,0.98413,58.833,1.0024,35.331,0.41199,0.093645,0.24555,0.17605,0.061306,0.22036,0.086699,0.28053,0.16147,0.20403,0.12013,0.30242,226.89
1.0725,52.351,1.1218,67.449,1.0152,67.857,1.0352,161.07,0.76337,0.9253,0.87913,46.055,0.90189,43.655,1.056,34.029,0.96514,77.208,1.0416,98.856,0.97266,30.959,0.97922,58.76,1.0134,35.159,0.41045,0.098974,0.24962,0.18174,0.064998,0.21097,0.090968,0.29178,0.16307,0.1981,0.12137,0.30953,228.45
0.93915,50.654,1.0128,65.397,1.0296,69.14,1.0861,158.76,0.71303,0.86036,0.91095,47.052,0.84562,45.151,0.94266,33.8,1.0707,78.858,1.1188,99.42,0.92722,31.891,0.93071,59.517,1.101,36.689,0.35934,0.16501,0.26716,0.14746,0.13705,0.14544,0.1404,0.27041,0.17594,0.13363,0.091317,0.33048,31288
0.98862,52.29,1.1276,67.44,0.97067,68.525,0.99711,161.39,0.72952,0.91845,0.90073,47.073,0.91881,44.934,0.99305,33.849,1.0238,76.386,0.96408,99.269,1.0197,31.239,1.0241,58.123,0.94163,35.244,0.43802,0.077708,0.25763,0.18534,0.066623,0.29923,0.13,0.2678,0.16604,0.25554,0.13879,0.23535,238.56
0.99166,52.5,1.058,68.045,0.97221,68.261,0.99899,161.3,0.76066,0.91051,0.9001,45.634,0.88452,44.986,0.99615,34.503,0.90527,77.603,1.0824,99.259,0.94865,31.131,1.0225,57.649,0.94407,35.547,0.46862,0.081921,0.32965,0.19083,0.073168,0.28447,0.14074,0.26504,0.17873,0.26209,0.14928,0.29135,41179
0.77428,51.314,0.8709,65.528,0.86228,66.173,1.1418,158.96,0.93492,0.76417,0.76044,44.662,0.94683,45.808,1.2361,34.819,1.227,74.003,0.77179,95.193,0.85991,32.997,1.1372,63.637,1.2309,30.802,0.59295,0.21746,0.45456,0.11583,0.20279,0.56616,0.094069,0.39644,0.17383,0.52741,0.10013,0.49538,77211
1.2307,54.28,1.1469,69.239,0.86652,68.047,1.139,158.89,0.92972,0.94828,0.94326,43.64,0.76651,43.343,0.78326,37.46,1.219,78.535,0.7793,96.409,1.1322,30.104,1.1328,62.475,0.77623,37.707,0.36971,0.20253,0.17293,0.15339,0.19779,0.28616,0.073975,0.23615,0.20868,0.30965,0.062084,0.22862,32227
1.2448,52.59,1.1492,67.736,0.85449,68.867,1.1161,160.3,0.94449,0.94953,0.94817,45.371,0.94884,46.748,1.2449,34.821,0.7557,78.67,0.75796,98.49,1.1452,33.975,1.1453,58.778,1.243,34.69,0.1487,0.1777,0.18569,0.13798,0.20168,0.20485,0.08344,0.19504,0.15887,0.21903,0.081423,0.24709,21114
0.90783,51.835,0.98584,68.13,1.0792,70.472,1.0967,161.21,0.70259,0.94167,0.81783,45.445,0.92937,44.474,1.1597,33.118,1.1004,77.635,0.8916,98.79,0.91443,31.579,0.91735,60.021,1.1257,34.999,0.3516,0.13663,0.20185,0.12342,0.16117,0.19732,0.087485,0.21375,0.15769,0.22584,0.079653,0.2658,26325
1.0893,52.336,1.0842,67.247,1.0279,68.885,1.0581,160.51,0.78098,0.90876,0.86695,45.866,0.88756,43.45,1.0272,34.057,0.99201,77.143,0.99413,98.97,0.993,31.203,1.0064,59.103,0.96853,35.591,0.42041,0.11017,0.2595,0.1759,0.078149,0.24456,0.089965,0.27764,0.17018,0.19733,0.12753,0.31595,32688
0.87782,51.885,0.96001,66.505,1.0566,67.38,0.92881,161.75,0.8706,0.94325,0.92361,46.03,0.81462,43.361,1.011,32.159,0.83213,77.945,0.86468,99.608,1.0802,32.265,1.0826,56.186,0.85265,36.386,0.46903,0.068188,0.33322,0.22207,0.12714,0.36548,0.17448,0.21511,0.17651,0.31328,0.19936,0.21815,47614
1.2099,52.475,0.90837,66.983,0.8843,69.97,1.1271,162.14,0.90787,0.78957,0.936,46.401,0.78429,43.953,1.2112,33.992,1.1857,78.203,0.81085,98.724,0.87769,31.492,1.1142,58.241,1.1966,38.889,0.50866,0.17955,0.43053,0.16568,0.1774,0.48342,0.11027,0.32518,0.15685,0.48396,0.060356,0.46487,307.95
0.90183,52.357,1.0401,66.05,0.92678,68.972,0.94361,162.69,0.70059,0.94198,0.88559,45.358,0.93015,42.956,1.1632,34.269,0.84755,75.13,0.88622,99.535,1.0671,31.047,1.0699,57.719,1.1304,34.616,0.49897,0.078837,0.32608,0.13007,0.1106,0.38451,0.12682,0.21995,0.12706,0.2972,0.084016,0.37322,40673
0.98912,52.785,1.1276,68.169,1.0427,68.157,0.99743,160.32,0.76168,0.93737,0.90063,45.573,0.91874,43.619,0.99357,34.532,1.0233,76.971,1.0842,99.267,0.94762,31.117,1.0197,58.903,1.0617,35.084,0.42344,0.078854,0.20812,0.16242,0.070098,0.27868,0.1293,0.26953,0.14435,0.19661,0.11484,0.29288,29972
1.0196,51.897,1.082,67.221,0.98632,68.277,1.0162,160.88,0.73982,0.90727,0.86585,45.591,0.88627,43.305,1.0246,34.136,0.9232,77.062,1.0631,98.783,1.0028,30.86,0.96502,58.443,0.96648,34.983,0.44864,0.091891,0.31291,0.19223,0.069474,0.23545,0.12567,0.28342,0.17376,0.22803,0.13797,0.33474,38126
0.78429,52.805,1.1468,69.875,0.86734,68.1,0.87114,161.12,0.66143,0.77,0.84367,44.569,0.76733,46.289,0.80494,34.675,1.2175,75.152,1.2262,99.607,1.0727,31.183,0.86463,59.654,0.77753,34.425,0.49138,0.14069,0.18028,0.16774,0.18342,0.27769,0.14932,0.27899,0.24057,0.34164,0.16849,0.21556,45187
0.80699,52.564,1.1447,68.3,1.1244,67.528,1.1307,160.95,0.9146,0.78325,0.93823,47.23,0.77881,42.975,0.80805,33.941,0.78661,77.202,0.80113,99.118,0.87326,30.641,0.87432,58.555,1.2051,38.682,0.2781,0.14802,0.27987,0.090654,0.16276,0.34675,0.16138,0.3796,0.12933,0.34155,0.15456,0.21697,37217
