0.97226,131.68,0.85,68.423,0.8588,119.18,0.87907,82.492,0.94122,0.79521,0.84123,88.077,0.95,159.94,0.99018,94.329,0.92692,87.535,0.84345,52.698,1.0574,77.473,1.0865,74.257,1.0713,48.718,0.34953,0.08001,0.41868,0.10718,0.048953,0.30883,0.10307,0.23957,0.089186,0.2768,0.071522,0.36662,0.14329,0.30577,0.17409,413.32
1.049,131.68,0.85,68.423,0.8588,119.18,0.87907,82.492,0.94122,0.79521,0.84123,88.077,0.95,159.94,0.99018,94.329,0.92692,87.535,0.84345,52.698,1.0574,77.473,1.0865,74.257,1.0713,48.718,0.31506,0.067992,0.37547,0.13007,0.063778,0.26605,0.057347,0.20731,0.075335,0.27883,0.057302,0.32459,0.23964,0.43833,0.21463,448.67
0.97226,139.17,0.85,68.423,0.8588,119.18,0.87907,82.492,0.94122,0.79521,0.84123,88.077,0.95,159.94,0.99018,94.329,0.92692,87.535,0.84345,52.698,1.0574,77.473,1.0865,74.257,1.0713,48.718,0.34591,0.080977,0.41845,0.10745,0.047669,0.30859,0.10242,0.24029,0.088146,0.2774,0.071491,0.36635,0.14329,0.30577,0.17409,412.35
0.97226,131.68,0.85046,68.423,0.8588,119.18,0.87907,82.492,0.94122,0.79521,0.84123,88.077,0.95,159.94,0.99018,94.329,0.92692,87.535,0.84345,52.698,1.0574,77.473,1.0865,74.257,1.0713,48.718,0.34953,0.08001,0.41862,0.10721,0.048953,0.30883,0.10307,0.23957,0.089186,0.2768,0.071522,0.36662,0.14329,0.30577,0.17409,413.3
0.97226,131.68,0.85,80.365,0.8588,119.18,0.87907,82.492,0.94122,0.79521,0.84123,88.077,0.95,159.94,0.99018,94.329,0.92692,87.535,0.84345,52.698,1.0574,77.473,1.0865,74.257,1.0713,48.718,0.34953,0.08001,0.41842,0.10731,0.048953,0.30883,0.10307,0.23957,0.089186,0.2768,0.071522,0.36662,0.14329,0.30577,0.17409,413.27
0.97226,131.68,0.85,68.423,0.87595,119.18,0.87907,82.492,0.94122,0.79521,0.84123,88.077,0.95,159.94,0.99018,94.329,0.92692,87.535,0.84345,52.698,1.0574,77.473,1.0865,74.257,1.0713,48.718,0.34953,0.08001,0.40648,0.10882,0.048953,0.30883,0.10307,0.23958,0.089186,0.2768,0.07152,0.36662,0.14329,0.30577,0.17409,410.96
0.97226,131.68,0.85,68.423,0.8588,133.25,0.87907,82.492,0.94122,0.79521,0.84123,88.077,0.95,159.94,0.99018,94.329,0.92692,87.535,0.84345,52.698,1.0574,77.473,1.0865,74.257,1.0713,48.718,0.34953,0.08001,0.41773,0.10758,0.048953,0.30883,0.10307,0.23957,0.089186,0.2768,0.071522,0.36662,0.14329,0.30577,0.17409,413.14
0.97226,131.68,0.85,68.423,0.8588,119.18,0.9068,82.492,0.94122,0.79521,0.84123,88.077,0.95,159.94,0.99018,94.329,0.92692,87.535,0.84345,52.698,1.0574,77.473,1.0865,74.257,1.0713,48.718,0.34953,0.08001,0.41868,0.10718,0.048953,0.30883,0.10307,0.23957,0.089186,0.2768,0.071522,0.36662,0.14329,0.30577,0.17409,413.32
0.97226,131.68,0.85,68.423,0.8588,119.18,0.87907,98.353,0.94122,0.79521,0.84123,88.077,0.95,159.94,0.99018,94.329,0.92692,87.535,0.84345,52.698,1.0574,77.473,1.0865,74.257,1.0713,48.718,0.34953,0.08001,0.41868,0.10718,0.048953,0.30883,0.10307,0.23957,0.089186,0.2768,0.071522,0.36662,0.14329,0.30577,0.17409,413.32
0.97226,131.68,0.85,68.423,0.8588,119.18,0.87907,82.492,0.94992,0.79521,0.84123,88.077,0.95,159.94,0.99018,94.329,0.92692,87.535,0.84345,52.698,1.0574,77.473,1.0865,74.257,1.0713,48.718,0.34243,0.083461,0.41741,0.10616,0.049577,0.30568,0.10309,0.23625,0.092648,0.27495,0.074983,0.36284,0.14329,0.30577,0.17409,411.92
